X3499 | -0.186176650458997 -0.186176650458997
X9101 | -2.6685127301607 -2.6685127301607
X4564 | -2.2425963662099 -2.2425963662099
X2624 | -1.4118952376302 -1.4118952376302
X7523 | -1.0342421103269 -1.0342421103269
X1446 | -2.54076067171989 -2.54076067171989
X861 | -2.1232227694709 -2.1232227694709
X8466 | -0.324824877781801 -0.324824877781801
X8177 | -0.993883680319399 -0.993883680319399
X3262 | -0.450851994333796 -0.450851994333796
X2120 | -2.9445121278986 -2.9445121278986
X2828 | -0.135221493663295 -0.135221493663295
X3619 | -0.590275514870896 -0.590275514870896
X6113 | -1.3171610883437 -1.3171610883437
X1342 | -2.7188963969238 -2.7188963969238
X8507 | -0.418410869780899 -0.418410869780899
X9260 | -0.813360634725598 -0.813360634725598
X144 | -0.824332938529601 -0.824332938529601
X7804 | -2.5744978438597 -2.5744978438597
X242 | -1.2383772404865 -1.2383772404865
X1845 | -2.1628341476899 -2.1628341476899
X4678 | -1.3156181077939 -1.3156181077939
X3166 | -1.3926438186318 -1.3926438186318
X5512 | -0.1598717432935 -0.1598717432935
X8691 | -0.839833524310997 -0.839833524310997
X10370 | -0.000738904578597044 -0.000738904578597044
X8547 | -2.5698821016122 -2.5698821016122
X9990 | -0.00912168365899646 -0.00912168365899646
X3297 | -1.21498060435989 -1.21498060435989
X7257 | -1.5199823824223 -1.5199823824223
X1976 | -0.990986636141301 -0.990986636141301
X2999 | -0.486404018243796 -0.486404018243796
X2064 | -0.146659562364199 -0.146659562364199
X2023 | 0 0
X4895 | -0.249060999602101 -0.249060999602101
X9227 | -1.8613136240747 -1.8613136240747
X8519 | -0.3225321192294 -0.3225321192294
X8139 | -2.9211480903905 -2.9211480903905
X1372 | -2.7505777257029 -2.7505777257029
X5969 | -2.4836311794352 -2.4836311794352
X5968 | -2.7278458555229 -2.7278458555229
X3144 | -2.9901512407232 -2.9901512407232
X5879 | -1.3082807839383 -1.3082807839383
X1998 | -2.5137454303913 -2.5137454303913
X2928 | -1.93519671214749 -1.93519671214749
X3444 | -1.1261342803482 -1.1261342803482
X1618 | -1.83744673174809 -1.83744673174809
X8987 | -1.1540386669804 -1.1540386669804
X1141 | -0.1409684086684 -0.1409684086684
X6397 | -0.8036723979749 -0.8036723979749
X9606 | -1.39123355085029 -1.39123355085029
X9484 | -2.952231999021 -2.952231999021
X4847 | -2.1834049432073 -2.1834049432073
X7746 | -1.0129421660677 -1.0129421660677
X8087 | -2.5966147310101 -2.5966147310101
X3873 | -0.5449200107251 -0.5449200107251
X5429 | -0.8977529313415 -0.8977529313415
X8228 | -2.3691734557506 -2.3691734557506
X2269 | -2.8116917903535 -2.8116917903535
X9779 | -0.0603149123489999 -0.0603149123489999
X6169 | -1.4048711699434 -1.4048711699434
X2325 | -0.148994296090699 -0.148994296090699
X2344 | -0.7916589151137 -0.7916589151137
X5501 | -1.51374206109909 -1.51374206109909
X8133 | -2.7293536153156 -2.7293536153156
X883 | -2.8503329192754 -2.8503329192754
X5124 | -0.0518835741094961 -0.0518835741094961
X10132 | -0.246684100711697 -0.246684100711697
X9186 | -0.699621436419001 -0.699621436419001
X6687 | -2.0618385567797 -2.0618385567797
X5938 | -0.576443434227301 -0.576443434227301
X8019 | -1.9806621575263 -1.9806621575263
X9776 | -0.657951081404498 -0.657951081404498
X8158 | -0.879382819170097 -0.879382819170097
X724 | -1.523989086505 -1.523989086505
X4550 | -0.0149969388730966 -0.0149969388730966
X10099 | -0.0949613365811004 -0.0949613365811004
X5539 | -1.9756729421206 -1.9756729421206
X392 | -1.94947462901469 -1.94947462901469
X642 | -0.506806141231195 -0.506806141231195
X7992 | -1.2715835587587 -1.2715835587587
X281 | -2.1469496267383 -2.1469496267383
X9849 | -1.4716491072904 -1.4716491072904
X3514 | -1.8613461696077 -1.8613461696077
X2816 | -1.800663339207 -1.800663339207
X384 | -1.09374821372329 -1.09374821372329
X4354 | -2.2410295237787 -2.2410295237787
X1296 | -0.589063713094198 -0.589063713094198
X6496 | -1.0646574315615 -1.0646574315615
X8143 | -2.0360711705871 -2.0360711705871
X6222 | -2.0750848059543 -2.0750848059543
X6223 | -1.4157673618756 -1.4157673618756
X1313 | -1.9318386744708 -1.9318386744708
X8911 | -0.247313051484497 -0.247313051484497
X4171 | -2.8594275831711 -2.8594275831711
X2909 | -2.4490847401321 -2.4490847401321
X2908 | -1.8093949193135 -1.8093949193135
X1752 | -1.3107786944602 -1.3107786944602
X5561 | -0.246935155475498 -0.246935155475498
X9845 | -2.86921818251719 -2.86921818251719
X7384 | -2.74790338869209 -2.74790338869209
X2468 | -1.9090752101038 -1.9090752101038
X1987 | -0.602536552352795 -0.602536552352795
X2855 | -0.405980207025998 -0.405980207025998
X7302 | -1.0366379690822 -1.0366379690822
X2748 | -0.302482381928698 -0.302482381928698
X2002 | -1.7221262608655 -1.7221262608655
X9380 | -0.0329854222946011 -0.0329854222946011
X3992 | -2.9450607695617 -2.9450607695617
X2989 | -0.934237627778195 -0.934237627778195
X7134 | -1.9379622044508 -1.9379622044508
X448 | -2.10176209174099 -2.10176209174099
X2193 | -2.4126941382419 -2.4126941382419
X8888 | -1.79368808562869 -1.79368808562869
X5892 | -2.96237652981659 -2.96237652981659
X6483 | -2.7858098270372 -2.7858098270372
X1081 | -0.282584361964901 -0.282584361964901
X5239 | -0.0559476390480995 -0.0559476390480995
X9473 | -0.3571061175317 -0.3571061175317
X9596 | -1.0714374999516 -1.0714374999516
X9976 | -0.550629492150598 -0.550629492150598
X7243 | -1.0796919136774 -1.0796919136774
X9604 | -0.754320433829001 -0.754320433829001
X5308 | -2.0736781200394 -2.0736781200394
X5430 | -1.590810232563 -1.590810232563
X9699 | -1.7458946232218 -1.7458946232218
X8485 | -0.787394936196499 -0.787394936196499
X3812 | -2.2065323023126 -2.2065323023126
X10284 | -1.41017427714539 -1.41017427714539
X6417 | -0.964706384343998 -0.964706384343998
X3557 | -0.00831417599690099 -0.00831417599690099
X8453 | -2.05460247024899 -2.05460247024899
X209 | -0.376689081313096 -0.376689081313096
X9733 | -0.390524243703098 -0.390524243703098
X5415 | -0.199390991823797 -0.199390991823797
X5414 | -0.5876301547978 -0.5876301547978
X9409 | -2.2686478856486 -2.2686478856486
X1727 | -0.886351938592298 -0.886351938592298
X1190 | -2.1272855345161 -2.1272855345161
X10123 | -1.041209028801 -1.041209028801
X2400 | -0.231427047634497 -0.231427047634497
X9578 | -0.3949626814574 -0.3949626814574
X9181 | -2.6325067130383 -2.6325067130383
X8008 | -1.4571173277218 -1.4571173277218
X3190 | -0.0296348235569965 -0.0296348235569965
X36 | -0.0274365346412964 -0.0274365346412964
X9859 | -0.112787723774098 -0.112787723774098
X8114 | -1.7456899797544 -1.7456899797544
X4586 | -0.712641282007098 -0.712641282007098
X7930 | -1.0584099555854 -1.0584099555854
X6298 | -2.4936530850828 -2.4936530850828
X5964 | -2.70466338610279 -2.70466338610279
X1072 | -2.4538502558135 -2.4538502558135
X4687 | -1.5617430084385 -1.5617430084385
X7295 | -0.834925328381395 -0.834925328381395
X1306 | -1.3385450947099 -1.3385450947099
X8317 | -1.4565002645832 -1.4565002645832
X682 | -0.3056113820058 -0.3056113820058
X536 | -2.8854840409476 -2.8854840409476
X537 | -0.716116027906601 -0.716116027906601
X9710 | -0.454191940370997 -0.454191940370997
X8018 | -0.875565810827595 -0.875565810827595
X6872 | -2.6124655378517 -2.6124655378517
X8501 | -1.6440869516228 -1.6440869516228
X1486 | -2.3536250868347 -2.3536250868347
X3901 | -1.2356119039469 -1.2356119039469
X4275 | -0.150897728512099 -0.150897728512099
X7823 | -0.0665025471244007 -0.0665025471244007
X7822 | -0.508453359827399 -0.508453359827399
X2137 | -1.2936908940319 -1.2936908940319
X304 | -1.2191606510896 -1.2191606510896
X169 | -1.8292496223003 -1.8292496223003
X9292 | -1.562129083788 -1.562129083788
X6822 | -1.1959403171204 -1.1959403171204
X568 | -0.485839629778695 -0.485839629778695
X1378 | -0.6299208223354 -0.6299208223354
X8549 | -2.5907405759208 -2.5907405759208
X350 | -0.480975554091899 -0.480975554091899
X9831 | -1.7910421814304 -1.7910421814304
X2107 | -0.00526598235590114 -0.00526598235590114
X1790 | -2.5850921818055 -2.5850921818055
X230 | -2.4834315392655 -2.4834315392655
X231 | -2.0219697088469 -2.0219697088469
X2361 | -1.5593197625131 -1.5593197625131
X1816 | -1.5926059246995 -1.5926059246995
X1817 | -2.29179871478119 -2.29179871478119
X6911 | -2.8169331774116 -2.8169331774116
X1067 | -0.908841148484498 -0.908841148484498
X7714 | -0.637554610613698 -0.637554610613698
X457 | -1.6553358261008 -1.6553358261008
X8633 | -2.2149323110934 -2.2149323110934
X8065 | -0.397295278497097 -0.397295278497097
X1063 | -1.9503747560084 -1.9503747560084
X9561 | -0.0270384193864004 -0.0270384193864004
X8103 | -0.806337690912194 -0.806337690912194
X371 | -2.8201116425917 -2.8201116425917
X8847 | -0.0770879248157001 -0.0770879248157001
X742 | -1.0174548549112 -1.0174548549112
X8645 | -2.8078012154438 -2.8078012154438
X2916 | -2.3539390778169 -2.3539390778169
X8983 | -0.155257574748298 -0.155257574748298
X3582 | -1.4373571313918 -1.4373571313918
X2717 | -1.4614950378891 -1.4614950378891
X9910 | -0.777574214385801 -0.777574214385801
X8737 | -2.4693647646346 -2.4693647646346
X122 | -1.1995499760378 -1.1995499760378
X5629 | -0.411084229359396 -0.411084229359396
X3950 | -1.0372755595017 -1.0372755595017
X488 | -1.1467571191024 -1.1467571191024
X9279 | -0.807765779318295 -0.807765779318295
X8558 | -0.633959266589997 -0.633959266589997
X7070 | -1.5713352814783 -1.5713352814783
X6958 | -2.80725244944919 -2.80725244944919
X3389 | -1.5502101529855 -1.5502101529855
X7452 | -1.7629336947575 -1.7629336947575
X1443 | -0.106047831242897 -0.106047831242897
X90 | -1.49187981407159 -1.49187981407159
X299 | -0.988394193816895 -0.988394193816895
X6326 | -0.0487619522027956 -0.0487619522027956
X8086 | -2.6810703040101 -2.6810703040101
X333 | -2.3885881633032 -2.3885881633032
X2320 | -2.6331390095875 -2.6331390095875
X1526 | -0.228455390548298 -0.228455390548298
X505 | -1.0553991193883 -1.0553991193883
X8066 | -2.7564065249171 -2.7564065249171
X6570 | -1.13644368387759 -1.13644368387759
X6571 | -1.3515906734392 -1.3515906734392
X1021 | -1.3008609255776 -1.3008609255776
X5780 | -0.841447680490099 -0.841447680490099
X9483 | -2.5920157197397 -2.5920157197397
X902 | -2.5835783199873 -2.5835783199873
X903 | -1.0163625644054 -1.0163625644054
X50 | -0.790533761260996 -0.790533761260996
X2838 | -2.5976589764469 -2.5976589764469
X5162 | -2.8883764666971 -2.8883764666971
X5008 | -0.197292389581001 -0.197292389581001
X2504 | -2.05585513520059 -2.05585513520059
X296 | -2.9175501354039 -2.9175501354039
X83 | -1.1978649033699 -1.1978649033699
X2868 | -2.7020716611296 -2.7020716611296
X1484 | -0.331471281359001 -0.331471281359001
X1485 | -2.70632841135379 -2.70632841135379
X8638 | -1.662603323115 -1.662603323115
X5602 | -0.5204524097499 -0.5204524097499
X5650 | -2.3827983140946 -2.3827983140946
X5651 | -0.959665789268897 -0.959665789268897
X3488 | -0.528722655493794 -0.528722655493794
X530 | -1.7382815459278 -1.7382815459278
X18 | -0.134611290413901 -0.134611290413901
X8109 | -0.282149836420999 -0.282149836420999
X808 | -0.6456673534122 -0.6456673534122
X9423 | -1.9599154558964 -1.9599154558964
X9382 | -0.734197599347695 -0.734197599347695
X9744 | -2.1139027462341 -2.1139027462341
X966 | -0.0736902889330011 -0.0736902889330011
X8795 | -0.171429271576898 -0.171429271576898
X2576 | -2.970756748924 -2.970756748924
X8137 | -2.0637338210363 -2.0637338210363
X2894 | -1.895119359484 -1.895119359484
X8056 | -2.2386278717313 -2.2386278717313
X5043 | -0.307041725842296 -0.307041725842296
X22 | -2.808046963066 -2.808046963066
X3544 | -2.9048993212637 -2.9048993212637
X3454 | -2.6383953946643 -2.6383953946643
X3464 | -1.0741882568691 -1.0741882568691
X5493 | -1.6408074719366 -1.6408074719366
X9563 | -0.584527531173094 -0.584527531173094
X9719 | -0.6946822009049 -0.6946822009049
