X771 | -1.257781824097 -1.257781824097
X9202 | -1.0346695231273 -1.0346695231273
X3418 | -0.0885268226265978 -0.0885268226265978
X2994 | -1.7604345674626 -1.7604345674626
X576 | -0.892067091772297 -0.892067091772297
X8080 | -2.0506132354494 -2.0506132354494
X1354 | -0.0649160121102028 -0.0649160121102028
X8270 | -0.414831200614501 -0.414831200614501
X1196 | -2.4146848702803 -2.4146848702803
X10003 | -0.849717421922797 -0.849717421922797
X1197 | -1.3558116301428 -1.3558116301428
X1272 | -2.5146688786335 -2.5146688786335
X7861 | -1.1163622629828 -1.1163622629828
X2548 | -2.6181925074197 -2.6181925074197
X1302 | -1.7473973357118 -1.7473973357118
X9062 | -2.1485377263743 -2.1485377263743
X8254 | -2.7486680040601 -2.7486680040601
X6370 | -2.8972069476731 -2.8972069476731
X415 | -2.6857254230417 -2.6857254230417
X7326 | -2.7037033005617 -2.7037033005617
X4791 | -1.479816799052 -1.479816799052
X2738 | -2.7549173701554 -2.7549173701554
X9597 | -2.9840988165233 -2.9840988165233
X836 | -1.5352794835344 -1.5352794835344
X2684 | -2.5902885049581 -2.5902885049581
X2685 | -1.4003401715308 -1.4003401715308
X2434 | -1.486775936326 -1.486775936326
X1726 | -2.5836916279513 -2.5836916279513
X9399 | -1.7559084501117 -1.7559084501117
X387 | -0.177190968068302 -0.177190968068302
X6677 | -1.5360599274281 -1.5360599274281
X6676 | -2.5504784267395 -2.5504784267395
X1960 | -1.4878095814492 -1.4878095814492
X5366 | -2.8994016519282 -2.8994016519282
X6465 | -2.9403515404556 -2.9403515404556
X6464 | -1.8158751530572 -1.8158751530572
X7430 | -1.2580339384731 -1.2580339384731
X6845 | -1.2469062334858 -1.2469062334858
X4875 | -0.297128928126703 -0.297128928126703
X8501 | -0.399393877247299 -0.399393877247299
X3272 | -2.4879496833309 -2.4879496833309
X8855 | -2.383022691356 -2.383022691356
X1884 | -0.5726048941724 -0.5726048941724
X8151 | -2.2914784296881 -2.2914784296881
X2310 | -0.786546870600397 -0.786546870600397
X1470 | -2.9518092486541 -2.9518092486541
X3214 | -0.202916599810102 -0.202916599810102
X4867 | -0.703188677318401 -0.703188677318401
X392 | -2.8649047287181 -2.8649047287181
X6296 | -1.3046309805941 -1.3046309805941
X9319 | -2.7462495595682 -2.7462495595682
X5977 | -0.9235540819354 -0.9235540819354
X9582 | -1.2890178656671 -1.2890178656671
X6838 | -2.2005230791401 -2.2005230791401
X8935 | -2.6752702868543 -2.6752702868543
X8519 | -2.9125601551495 -2.9125601551495
X8432 | -1.6769670783542 -1.6769670783542
X3261 | -0.349414834985502 -0.349414834985502
X1494 | -1.0244459265377 -1.0244459265377
X8007 | -0.641398068750199 -0.641398068750199
X9370 | -0.0485208649187996 -0.0485208649187996
X8799 | -1.0638226394076 -1.0638226394076
X2247 | -2.4647540145088 -2.4647540145088
X5525 | -0.055422607110799 -0.055422607110799
X5524 | -2.4985407139174 -2.4985407139174
X4365 | -0.8051205100491 -0.8051205100491
X4364 | -1.0009534216951 -1.0009534216951
X2763 | -2.1352542531676 -2.1352542531676
X160 | -2.5831944358069 -2.5831944358069
X9628 | -1.9129683135543 -1.9129683135543
X2677 | -1.7246387705672 -1.7246387705672
X8284 | -1.9276325928513 -1.9276325928513
X9032 | -0.1544935950078 -0.1544935950078
X173 | -1.5291020090226 -1.5291020090226
X9821 | -0.311700706137302 -0.311700706137302
X6686 | -2.1659638462588 -2.1659638462588
X6455 | -0.162302955519401 -0.162302955519401
X9308 | -1.6180233685299 -1.6180233685299
X9029 | -2.2897527355235 -2.2897527355235
X1578 | -2.389422878623 -2.389422878623
X4764 | -1.5136810569092 -1.5136810569092
X9776 | -1.3968524176161 -1.3968524176161
X9846 | -1.1370492959395 -1.1370492959395
X8070 | -2.2719071516767 -2.2719071516767
X5126 | -0.886358319316003 -0.886358319316003
X2314 | -0.943670201115303 -0.943670201115303
X9392 | -2.5174928689375 -2.5174928689375
X7951 | -1.3622400329914 -1.3622400329914
X2547 | -0.194508575135799 -0.194508575135799
X7950 | -1.5472836729604 -1.5472836729604
X2243 | -2.7612559462431 -2.7612559462431
X5113 | -2.6682114615105 -2.6682114615105
X4397 | -1.138252626406 -1.138252626406
X5613 | -0.561629239004098 -0.561629239004098
X109 | -1.8675092237536 -1.8675092237536
X4480 | -1.844135398278 -1.844135398278
X8681 | -1.0757188196294 -1.0757188196294
X1808 | -2.9223289943766 -2.9223289943766
X8434 | -1.7997582752723 -1.7997582752723
X9381 | -1.6080448427237 -1.6080448427237
X6128 | -1.7828088258393 -1.7828088258393
X596 | -2.1570849304553 -2.1570849304553
X8572 | -2.0899381565395 -2.0899381565395
X6451 | -2.4985615205951 -2.4985615205951
X13 | -1.9443052851129 -1.9443052851129
X2882 | -2.2484455173835 -2.2484455173835
X3822 | -2.9331347232219 -2.9331347232219
X2645 | -1.0044428617693 -1.0044428617693
X3160 | -2.8856796920299 -2.8856796920299
X820 | -2.6763605929445 -2.6763605929445
X7087 | -0.474062578054102 -0.474062578054102
X8071 | -2.9264498327393 -2.9264498327393
X9472 | -2.6340276931878 -2.6340276931878
X6305 | -0.0455891482996975 -0.0455891482996975
X128 | -2.226210052846 -2.226210052846
X9436 | -1.2575274871196 -1.2575274871196
X4454 | -0.0785217254887982 -0.0785217254887982
X8672 | -0.405807376373502 -0.405807376373502
X8770 | -0.0846534704324 -0.0846534704324
X3876 | -2.8842907708604 -2.8842907708604
X4987 | -1.2937502239365 -1.2937502239365
X6829 | -2.6629669535905 -2.6629669535905
X5594 | -1.5764707080088 -1.5764707080088
X5595 | -2.668061139062 -2.668061139062
X3246 | -2.7116983593441 -2.7116983593441
X2004 | -0.975620707729803 -0.975620707729803
X2960 | -2.5080393156968 -2.5080393156968
X1762 | -0.118944492889497 -0.118944492889497
X3782 | -1.1793433511629 -1.1793433511629
X3402 | -2.8803846950177 -2.8803846950177
X359 | -2.0091806778218 -2.0091806778218
X2422 | -2.4838216162752 -2.4838216162752
X4359 | -0.0185834399890012 -0.0185834399890012
X1825 | -2.3238679042551 -2.3238679042551
X5710 | -0.0264460088218996 -0.0264460088218996
X5711 | -0.0386742576955967 -0.0386742576955967
X9430 | -0.0158505714497963 -0.0158505714497963
X1778 | -1.360851048259 -1.360851048259
X1918 | -2.435033296002 -2.435033296002
X3696 | -2.6850234386511 -2.6850234386511
X5456 | -0.269895119592498 -0.269895119592498
X3219 | -2.2801791115198 -2.2801791115198
X7368 | -0.5409531067125 -0.5409531067125
X1137 | -0.2529342162888 -0.2529342162888
X2348 | -1.6510857220273 -1.6510857220273
X3982 | -1.0532288365066 -1.0532288365066
X2194 | -0.6709787340369 -0.6709787340369
X7816 | -0.552223686827297 -0.552223686827297
X2909 | -1.4657588875852 -1.4657588875852
X8914 | -2.7943289161194 -2.7943289161194
X384 | -1.7949275050778 -1.7949275050778
X9911 | -2.0316437857691 -2.0316437857691
X8025 | -1.9924128879793 -1.9924128879793
X4608 | -0.5066090687178 -0.5066090687178
X9965 | -0.422951051965299 -0.422951051965299
X4580 | -1.9788019959815 -1.9788019959815
X9758 | -1.0605703596957 -1.0605703596957
X9192 | -0.1372238527983 -0.1372238527983
X2502 | -2.9345097520854 -2.9345097520854
X2238 | -0.9896458690054 -0.9896458690054
X2239 | -1.7914463581983 -1.7914463581983
X7914 | -0.317430376075201 -0.317430376075201
X8886 | -0.960995646659299 -0.960995646659299
X8116 | -0.306125373579498 -0.306125373579498
X977 | -0.108184200944301 -0.108184200944301
X9733 | -2.4697592945303 -2.4697592945303
X2694 | -0.992297912947798 -0.992297912947798
X8068 | -2.9957136183511 -2.9957136183511
X8609 | -0.211571201216401 -0.211571201216401
X6080 | -0.146721202880101 -0.146721202880101
X3180 | -2.3143022235017 -2.3143022235017
X6663 | -0.461303670890601 -0.461303670890601
X6662 | -2.2159277801402 -2.2159277801402
X2483 | -2.2711459072306 -2.2711459072306
X3416 | -1.1454139945563 -1.1454139945563
X2482 | -2.8058593715541 -2.8058593715541
X9324 | -1.6599411726929 -1.6599411726929
X8032 | -1.2415931832511 -1.2415931832511
X2108 | -0.555870437761698 -0.555870437761698
X8156 | -0.998890008078902 -0.998890008078902
X8263 | -0.870937845669701 -0.870937845669701
X5816 | -2.6559263966046 -2.6559263966046
X3509 | -2.6210668527055 -2.6210668527055
X9247 | -2.6303764809854 -2.6303764809854
X8824 | -2.4091780842282 -2.4091780842282
X2892 | -1.1569173987955 -1.1569173987955
X2542 | -2.4036196691449 -2.4036196691449
X8301 | -0.588621235219698 -0.588621235219698
X3934 | -2.1178204987663 -2.1178204987663
X3935 | -0.626035919878596 -0.626035919878596
X5013 | -0.304149531992103 -0.304149531992103
X8335 | -2.9375965499784 -2.9375965499784
X7730 | -1.2703750517685 -1.2703750517685
X3884 | -0.747921379515901 -0.747921379515901
X2859 | -0.0668284599668993 -0.0668284599668993
X8001 | -2.3398865622002 -2.3398865622002
X9219 | -1.0287660921458 -1.0287660921458
X218 | -0.7392643878702 -0.7392643878702
X1620 | -0.749577066628198 -0.749577066628198
X5824 | -1.631529756356 -1.631529756356
X6884 | -2.3834850776475 -2.3834850776475
X3689 | -0.8334706085734 -0.8334706085734
X9251 | -1.3958900424186 -1.3958900424186
X3727 | -1.0478799522388 -1.0478799522388
X567 | -0.816244503948802 -0.816244503948802
X566 | -1.5391359908972 -1.5391359908972
X9063 | -0.7006553630344 -0.7006553630344
X311 | -0.0829067383892976 -0.0829067383892976
X310 | -0.253478624392301 -0.253478624392301
X4611 | -1.050167533569 -1.050167533569
X2938 | -1.8682659671176 -1.8682659671176
X2939 | -0.462255858583298 -0.462255858583298
X869 | -0.388269950402901 -0.388269950402901
X5243 | -0.260381970321703 -0.260381970321703
X5841 | -1.4862041529268 -1.4862041529268
X2594 | -2.0739710920024 -2.0739710920024
X2079 | -2.6030000159517 -2.6030000159517
X2078 | -1.3086546503473 -1.3086546503473
X9454 | -1.6655425031203 -1.6655425031203
X2352 | -1.0672034653835 -1.0672034653835
X2353 | -0.274809213588 -0.274809213588
X9442 | -1.032785610063 -1.032785610063
X6044 | -2.572443941608 -2.572443941608
X9301 | -0.1023100933525 -0.1023100933525
X1682 | -0.414320871932397 -0.414320871932397
X1115 | -1.45350553561 -1.45350553561
X9390 | -0.784128261264399 -0.784128261264399
X376 | -0.575086304917903 -0.575086304917903
X377 | -0.0828310407231996 -0.0828310407231996
X1182 | -2.9507022835314 -2.9507022835314
X9171 | -2.8794574420899 -2.8794574420899
X8518 | -1.600967479404 -1.600967479404
X8700 | -1.7648823950439 -1.7648823950439
X1012 | -2.9172784904949 -2.9172784904949
X1498 | -1.7230195070151 -1.7230195070151
X8809 | -1.8154010782018 -1.8154010782018
X1088 | -0.3071380730252 -0.3071380730252
X541 | -1.4431234169751 -1.4431234169751
X3571 | -0.256514180218801 -0.256514180218801
X4198 | -0.2078558220528 -0.2078558220528
X3653 | -1.0680862411391 -1.0680862411391
X496 | -2.1580482053104 -2.1580482053104
X6588 | -2.8516022250987 -2.8516022250987
X6589 | -1.2163330586627 -1.2163330586627
X4321 | -0.2578198858536 -0.2578198858536
X4320 | -2.3047255882993 -2.3047255882993
X1557 | -1.1706368043087 -1.1706368043087
X704 | -1.0696744211018 -1.0696744211018
X705 | -2.2400962512474 -2.2400962512474
X568 | -0.928067664150099 -0.928067664150099
X7563 | -1.6265562486369 -1.6265562486369
X9904 | -0.251107961637899 -0.251107961637899
X8113 | -0.683052575681302 -0.683052575681302
X7354 | -0.4121822398156 -0.4121822398156
X9462 | -0.837351148948002 -0.837351148948002
X766 | -1.1747548556886 -1.1747548556886
X9842 | -0.0257959091103999 -0.0257959091103999
X9817 | -0.0589006862136969 -0.0589006862136969
X8445 | -0.340414004400301 -0.340414004400301
X7035 | -0.577556597767398 -0.577556597767398
X1715 | -0.992076013935701 -0.992076013935701
X3232 | -2.3253757311031 -2.3253757311031
X2747 | -2.781043334864 -2.781043334864
X459 | -0.763724547112297 -0.763724547112297
X3676 | -2.0569639862515 -2.0569639862515
X8673 | -1.2594577060081 -1.2594577060081
X1412 | -0.235079361358601 -0.235079361358601
X8861 | -2.9370916688349 -2.9370916688349
X5820 | -2.9124949411489 -2.9124949411489
X8846 | -1.3491696591954 -1.3491696591954
X7214 | -1.2855045371689 -1.2855045371689
X2259 | -0.407364997314296 -0.407364997314296
X3170 | -1.7882050930056 -1.7882050930056
X3171 | -0.116288096643999 -0.116288096643999
X7064 | -1.3995000170543 -1.3995000170543
X6580 | -0.956011472968399 -0.956011472968399
X1842 | -2.3493010620586 -2.3493010620586
X7546 | -1.0562726925127 -1.0562726925127
X996 | -1.8575697666965 -1.8575697666965
X6100 | -0.358479252085097 -0.358479252085097
X3080 | -0.00173596548840038 -0.00173596548840038
X8046 | -1.8548375840764 -1.8548375840764
X1418 | -2.7988969262223 -2.7988969262223
X1486 | -2.1633342350833 -2.1633342350833
X6994 | -2.5457343715243 -2.5457343715243
X602 | -2.6718703487422 -2.6718703487422
X1565 | -2.061504202662 -2.061504202662
X2520 | -0.873751332750501 -0.873751332750501
X1380 | -0.190177513752097 -0.190177513752097
X2734 | -1.9234203365631 -1.9234203365631
X9271 | -2.7353080403991 -2.7353080403991
X8759 | -0.878105062991303 -0.878105062991303
X9019 | -0.705809653736601 -0.705809653736601
X4845 | -1.2477464620024 -1.2477464620024
X9688 | -0.725738569395602 -0.725738569395602
X8058 | -2.8235669403802 -2.8235669403802
X6279 | -2.8288201109972 -2.8288201109972
X7729 | -2.4445230604615 -2.4445230604615
X7296 | -0.861720592249199 -0.861720592249199
X3915 | -1.8363958946429 -1.8363958946429
X8895 | -2.7794711678289 -2.7794711678289
X1580 | -2.8581820784602 -2.8581820784602
X8662 | -1.566684966674 -1.566684966674
X2779 | -1.9616705852095 -1.9616705852095
X8507 | -0.560481187887497 -0.560481187887497
X9553 | -0.119330258807096 -0.119330258807096
X6586 | -1.8546112468466 -1.8546112468466
X9711 | -2.467972982442 -2.467972982442
X8130 | -2.238448443124 -2.238448443124
X9840 | -0.6408615557011 -0.6408615557011
X4915 | -0.7438924137968 -0.7438924137968
X9624 | -0.0164758244062995 -0.0164758244062995
X1805 | -0.0340668163262023 -0.0340668163262023
X1804 | -2.8368709268979 -2.8368709268979
X3148 | -1.4711355166509 -1.4711355166509
X6729 | -1.1574686751701 -1.1574686751701
X3041 | -1.2320284154266 -1.2320284154266
X3475 | -1.5545672778971 -1.5545672778971
X3173 | -0.114018352702203 -0.114018352702203
X3474 | -2.2351731446106 -2.2351731446106
X2682 | -2.4738529007882 -2.4738529007882
X3302 | -2.2130577599164 -2.2130577599164
X9362 | -2.6652480075136 -2.6652480075136
X1176 | -0.6993536821101 -0.6993536821101
X6892 | -0.261214349884497 -0.261214349884497
X4652 | -0.561878746608201 -0.561878746608201
X2005 | -0.985536881256799 -0.985536881256799
X6869 | -2.7922982142772 -2.7922982142772
X4307 | -1.3447263718117 -1.3447263718117
X4306 | -2.8797188317403 -2.8797188317403
X7757 | -2.7811579671688 -2.7811579671688
X2016 | -2.8130212055985 -2.8130212055985
X2653 | -2.9363024455961 -2.9363024455961
X8637 | -0.0743328805546994 -0.0743328805546994
X274 | -2.3722414327785 -2.3722414327785
X1154 | -2.668246946996 -2.668246946996
X9315 | -2.8246567533351 -2.8246567533351
X4983 | -0.348252146970403 -0.348252146970403
X2900 | -2.7042025972623 -2.7042025972623
X3548 | -1.7701809711288 -1.7701809711288
X9338 | -0.074142820900299 -0.074142820900299
X4624 | -2.7860004762187 -2.7860004762187
X4625 | -0.220132123678901 -0.220132123678901
X5116 | -0.644567086128497 -0.644567086128497
X4061 | -0.796464461367499 -0.796464461367499
X8147 | -2.8560286124702 -2.8560286124702
X3182 | -0.2627921327948 -0.2627921327948
X1104 | -0.380195424892001 -0.380195424892001
X8382 | -1.44318510429 -1.44318510429
X1049 | -2.2546038378495 -2.2546038378495
X2513 | -1.8572854036465 -1.8572854036465
X2499 | -0.0304480532649976 -0.0304480532649976
X1608 | -0.999373702565201 -0.999373702565201
X1453 | -1.6390566977206 -1.6390566977206
X3556 | -0.694364312337697 -0.694364312337697
X10 | -1.0236463160254 -1.0236463160254
X9327 | -0.0259392962325009 -0.0259392962325009
X8788 | -0.197424517013097 -0.197424517013097
X3452 | -0.3248163184616 -0.3248163184616
X6761 | -0.302915157750199 -0.302915157750199
X5800 | -2.3680378559511 -2.3680378559511
X5801 | -0.897030336549498 -0.897030336549498
X7042 | -0.416975523345101 -0.416975523345101
X9083 | -2.7951787153724 -2.7951787153724
X5293 | -2.9230394857004 -2.9230394857004
X2110 | -0.435283134458601 -0.435283134458601
X8013 | -2.7182082692161 -2.7182082692161
X8707 | -2.9459712188691 -2.9459712188691
X3731 | -0.708624481223502 -0.708624481223502
X3138 | -1.8330713887699 -1.8330713887699
X2931 | -2.7018978560809 -2.7018978560809
X1046 | -2.1704940169584 -2.1704940169584
X7604 | -0.696393976220797 -0.696393976220797
X8933 | -1.5079155333806 -1.5079155333806
X8100 | -1.6539572076872 -1.6539572076872
X1864 | -0.0984433712436967 -0.0984433712436967
X1577 | -0.324001036584299 -0.324001036584299
X9337 | -0.138423686614203 -0.138423686614203
X6716 | -1.3617578018456 -1.3617578018456
X1129 | -0.994002109626301 -0.994002109626301
X8403 | -2.8624452904332 -2.8624452904332
X2586 | -1.9666864983737 -1.9666864983737
X234 | -2.676125833299 -2.676125833299
X2441 | -1.0324603600893 -1.0324603600893
X1359 | -1.7749413130805 -1.7749413130805
X4759 | -0.777485406026202 -0.777485406026202
X9496 | -1.559124559164 -1.559124559164
X8686 | -1.5391470592003 -1.5391470592003
X3252 | -1.9673906271346 -1.9673906271346
X378 | -2.4520506339613 -2.4520506339613
X3237 | -0.0173836278262982 -0.0173836278262982
X379 | -1.0563131205272 -1.0563131205272
X122 | -0.192671618890003 -0.192671618890003
X4208 | -0.150539159076303 -0.150539159076303
X4984 | -2.8511893283575 -2.8511893283575
X3740 | -2.9535425549838 -2.9535425549838
X806 | -1.6928577397484 -1.6928577397484
X1720 | -2.8103738520294 -2.8103738520294
X7650 | -2.2320775534026 -2.2320775534026
X8249 | -0.973437251290299 -0.973437251290299
X5721 | -0.0177012712228972 -0.0177012712228972
X9961 | -1.0595214092172 -1.0595214092172
X9918 | -0.987547333817901 -0.987547333817901
X1062 | -1.0731024316046 -1.0731024316046
X3116 | -2.4007794172503 -2.4007794172503
X56 | -2.5472259200178 -2.5472259200178
X899 | -0.165942169027403 -0.165942169027403
X348 | -1.6598546127788 -1.6598546127788
X3069 | -2.4143892670981 -2.4143892670981
X3068 | -2.9696834203787 -2.9696834203787
X3648 | -0.590795769821803 -0.590795769821803
X1678 | -0.903027888620201 -0.903027888620201
X8404 | -0.3039694286417 -0.3039694286417
X2515 | -2.9747149699833 -2.9747149699833
X9581 | -0.493932288140002 -0.493932288140002
X904 | -1.1610177070833 -1.1610177070833
X9638 | -1.4657126124948 -1.4657126124948
X9530 | -0.0128694085870009 -0.0128694085870009
X8090 | -1.5587412226014 -1.5587412226014
X6346 | -2.8434420721605 -2.8434420721605
X434 | -2.8734992472455 -2.8734992472455
X488 | -1.4044392253272 -1.4044392253272
X8321 | -2.2459636945277 -2.2459636945277
X2720 | -2.9768238135148 -2.9768238135148
X5826 | -2.3254382412415 -2.3254382412415
X2861 | -0.186100336024502 -0.186100336024502
X9478 | -1.664281590376 -1.664281590376
X1147 | -0.460401975782602 -0.460401975782602
X2068 | -1.8801567717455 -1.8801567717455
X1458 | -2.989112653071 -2.989112653071
X1459 | -0.492897936142903 -0.492897936142903
X710 | -1.7695757111068 -1.7695757111068
X2430 | -2.4524794695899 -2.4524794695899
X2431 | -0.343433814123202 -0.343433814123202
X4049 | -1.1287418582942 -1.1287418582942
X4422 | -1.7821498636622 -1.7821498636622
X8874 | -1.4623772995546 -1.4623772995546
X4776 | -1.4746761911083 -1.4746761911083
X1516 | -0.830887893447603 -0.830887893447603
X1461 | -2.1509816169273 -2.1509816169273
X6934 | -0.00394499651149971 -0.00394499651149971
X1369 | -1.0520365268457 -1.0520365268457
X2272 | -1.2598272711038 -1.2598272711038
X2273 | -1.0050323659088 -1.0050323659088
X3811 | -0.929816928925 -0.929816928925
X3753 | -1.634703855263 -1.634703855263
X2656 | -2.2341685029678 -2.2341685029678
X2325 | -1.9055677747819 -1.9055677747819
X2550 | -0.501747946953401 -0.501747946953401
X672 | -0.263135272543799 -0.263135272543799
X3921 | -0.131278793793101 -0.131278793793101
X278 | -0.923448884161196 -0.923448884161196
X9950 | -0.225371527019902 -0.225371527019902
X8011 | -0.0297073696274026 -0.0297073696274026
X64 | -2.8547019863035 -2.8547019863035
X65 | -1.7248853836208 -1.7248853836208
X7106 | -2.5624684514478 -2.5624684514478
X9505 | -2.1296148193068 -2.1296148193068
X2640 | -0.945842230226802 -0.945842230226802
X8327 | -1.4052660288289 -1.4052660288289
X433 | -2.0797721918206 -2.0797721918206
X8876 | -0.064865855500102 -0.064865855500102
X8372 | -1.7318022816907 -1.7318022816907
X6280 | -2.0136313496623 -2.0136313496623
X8756 | -0.827373578678802 -0.827373578678802
X1414 | -0.240541399922201 -0.240541399922201
X1344 | -0.725649429950799 -0.725649429950799
X9460 | -1.0071436513681 -1.0071436513681
X7609 | -1.3093409305438 -1.3093409305438
X2969 | -0.734179246472202 -0.734179246472202
X2470 | -1.4453928654547 -1.4453928654547
X787 | -0.289137128507697 -0.289137128507697
X7897 | -1.2211384198162 -1.2211384198162
X8781 | -0.7341172937303 -0.7341172937303
X3600 | -1.1590566602535 -1.1590566602535
X8196 | -2.2463177894242 -2.2463177894242
X1208 | -0.285403325920903 -0.285403325920903
X3904 | -2.1768838679418 -2.1768838679418
X3700 | -0.875197062967302 -0.875197062967302
X3701 | -2.8642566092312 -2.8642566092312
X6203 | -1.317798692733 -1.317798692733
X7212 | -0.515182599658097 -0.515182599658097
X6202 | -0.392417348921299 -0.392417348921299
X3711 | -1.0064198370091 -1.0064198370091
X1367 | -1.8817964172922 -1.8817964172922
X8496 | -0.713046188000597 -0.713046188000597
X4503 | -0.179389740340397 -0.179389740340397
X8457 | -0.0695678482297026 -0.0695678482297026
X482 | -1.4307296709157 -1.4307296709157
X2134 | -1.3042611654382 -1.3042611654382
X9064 | -0.729833262506801 -0.729833262506801
X3585 | -0.185990551952202 -0.185990551952202
X9046 | -0.111328797647701 -0.111328797647701
X3348 | -0.943936555646303 -0.943936555646303
X8728 | -1.9773087662179 -1.9773087662179
X8912 | -0.4315641671419 -0.4315641671419
X1680 | -2.7255109925754 -2.7255109925754
X84 | -1.6020757311489 -1.6020757311489
X9218 | -0.8801567014306 -0.8801567014306
X318 | -2.2949383871164 -2.2949383871164
X8128 | -0.577795060118596 -0.577795060118596
X10020 | -0.227612212300301 -0.227612212300301
X2632 | -1.5927188296336 -1.5927188296336
X4616 | -2.5344010458793 -2.5344010458793
X8244 | -2.2408281185198 -2.2408281185198
X3045 | -2.4579762413632 -2.4579762413632
X5476 | -2.3854459861759 -2.3854459861759
X2790 | -0.551396881230097 -0.551396881230097
X1393 | -1.6375607396476 -1.6375607396476
X1392 | -1.666265994776 -1.666265994776
X9298 | -2.5474197976291 -2.5474197976291
X6936 | -0.501987196504999 -0.501987196504999
X5067 | -2.8568194974214 -2.8568194974214
X5899 | -0.115392707521103 -0.115392707521103
X3755 | -2.5207921124529 -2.5207921124529
X3047 | -0.476167299784699 -0.476167299784699
X1244 | -0.0495599226560017 -0.0495599226560017
X6433 | -0.602896948344998 -0.602896948344998
X6432 | -0.599609508644797 -0.599609508644797
X9193 | -1.1046247312333 -1.1046247312333
X4216 | -0.837975887814501 -0.837975887814501
X5212 | -2.74312369572 -2.74312369572
X5213 | -2.3430018543731 -2.3430018543731
X26 | -2.0831886101514 -2.0831886101514
X6560 | -2.9478082756977 -2.9478082756977
X972 | -0.959958363790001 -0.959958363790001
X625 | -1.1542532604653 -1.1542532604653
X9242 | -1.5696771775838 -1.5696771775838
X1488 | -2.0149323348887 -2.0149323348887
X1489 | -0.8855090956203 -0.8855090956203
X3386 | -0.503596637863602 -0.503596637863602
X5024 | -1.6664222537074 -1.6664222537074
X3245 | -0.241040813969398 -0.241040813969398
X8373 | -1.4674339201301 -1.4674339201301
X2224 | -0.2830423610285 -0.2830423610285
X2225 | -2.5406167823821 -2.5406167823821
X1386 | -2.797608529916 -2.797608529916
X1387 | -2.36817316222 -2.36817316222
X1140 | -2.1311775713693 -2.1311775713693
X2034 | -2.0878751410637 -2.0878751410637
X5014 | -1.290745697217 -1.290745697217
X8146 | -2.5862927162088 -2.5862927162088
X257 | -1.4347584675997 -1.4347584675997
X9466 | -1.1507424528245 -1.1507424528245
X1265 | -1.3311076895334 -1.3311076895334
X7903 | -2.1185779350344 -2.1185779350344
X2637 | -1.1174306399189 -1.1174306399189
X6785 | -2.7437893983442 -2.7437893983442
X2601 | -2.4888906371779 -2.4888906371779
X2368 | -0.645007967948899 -0.645007967948899
X2369 | -1.5128792587202 -1.5128792587202
X2951 | -2.9042397765442 -2.9042397765442
