X5165 | -0.655639298725895 -0.655639298725895
X2065 | -0.552898849826299 -0.552898849826299
X2064 | -0.146659562364199 -0.146659562364199
X1372 | -2.7505777257029 -2.7505777257029
X393 | -2.3873003642075 -2.3873003642075
X2023 | 0 0
X1078 | -0.454025161452599 -0.454025161452599
X8519 | -0.3225321192294 -0.3225321192294
X9600 | -0.136999582406098 -0.136999582406098
X8139 | -2.9211480903905 -2.9211480903905
X4895 | -0.249060999602101 -0.249060999602101
X4894 | -0.166116870241297 -0.166116870241297
X9227 | -1.8613136240747 -1.8613136240747
X9866 | -0.620663294568701 -0.620663294568701
X8264 | -2.9887412446551 -2.9887412446551
X5970 | -2.84253433230329 -2.84253433230329
X8575 | -2.5149158185814 -2.5149158185814
X883 | -2.8503329192754 -2.8503329192754
X5124 | -0.0518835741094961 -0.0518835741094961
X10163 | -0.477967708837298 -0.477967708837298
X7528 | -2.5618364426773 -2.5618364426773
X5500 | -0.0081225265749012 -0.0081225265749012
X5501 | -1.51374206109909 -1.51374206109909
X8730 | -0.191007209010401 -0.191007209010401
X8429 | -0.054370480589597 -0.054370480589597
X1274 | -2.2822579646018 -2.2822579646018
X8133 | -2.7293536153156 -2.7293536153156
X6727 | -0.504689954454101 -0.504689954454101
X4478 | -0.296507904538899 -0.296507904538899
X4479 | -1.8716105155181 -1.8716105155181
X4394 | -2.0685386876576 -2.0685386876576
X4395 | -0.0341527280397997 -0.0341527280397997
X3514 | -1.8613461696077 -1.8613461696077
X900 | -2.3304275746923 -2.3304275746923
X7489 | -2.2720889823977 -2.2720889823977
X5539 | -1.9756729421206 -1.9756729421206
X7488 | -1.1954792356119 -1.1954792356119
X9849 | -1.4716491072904 -1.4716491072904
X3750 | -2.3611939775292 -2.3611939775292
X9925 | -0.996731363469699 -0.996731363469699
X9638 | -2.6532270074822 -2.6532270074822
X7992 | -1.2715835587587 -1.2715835587587
X280 | -2.0654763886705 -2.0654763886705
X281 | -2.1469496267383 -2.1469496267383
X8082 | -2.5772410961799 -2.5772410961799
X8857 | -1.4724285691045 -1.4724285691045
X3651 | -1.555637447862 -1.555637447862
X5350 | -0.959098564926499 -0.959098564926499
X5351 | -1.8572213295847 -1.8572213295847
X392 | -1.94947462901469 -1.94947462901469
X642 | -0.506806141231195 -0.506806141231195
X4550 | -0.0149969388730966 -0.0149969388730966
X10099 | -0.0949613365811004 -0.0949613365811004
X1460 | -2.8217644176912 -2.8217644176912
X592 | -1.6836226859596 -1.6836226859596
X593 | -0.0558922437484952 -0.0558922437484952
X5542 | -2.0513991052285 -2.0513991052285
X724 | -1.523989086505 -1.523989086505
X6760 | -0.3025908179116 -0.3025908179116
X8158 | -0.879382819170097 -0.879382819170097
X3899 | -2.8055228695739 -2.8055228695739
X9126 | -1.5623245832976 -1.5623245832976
X6687 | -2.0618385567797 -2.0618385567797
X6686 | -2.589676466072 -2.589676466072
X9776 | -0.657951081404498 -0.657951081404498
X8019 | -1.9806621575263 -1.9806621575263
X10446 | -0.279296271270198 -0.279296271270198
X5938 | -0.576443434227301 -0.576443434227301
X9651 | -1.27015238651079 -1.27015238651079
X8221 | -1.18092295434329 -1.18092295434329
X9125 | -2.7299737245776 -2.7299737245776
X1043 | -0.447582703549401 -0.447582703549401
X9819 | -1.3997700128239 -1.3997700128239
X1182 | -1.0891686498653 -1.0891686498653
X3082 | -2.758032477228 -2.758032477228
X8636 | -2.7432742060628 -2.7432742060628
X1594 | -0.702041232492796 -0.702041232492796
X1595 | -0.0879548799711998 -0.0879548799711998
X1482 | -0.0139708227943984 -0.0139708227943984
X1126 | -2.2422264490742 -2.2422264490742
X348 | -1.236796873156 -1.236796873156
X2770 | -2.922545762267 -2.922545762267
X2771 | -0.977502305991997 -0.977502305991997
X8433 | -1.5509818776045 -1.5509818776045
X3679 | -0.266374051105196 -0.266374051105196
X850 | -2.3322948636487 -2.3322948636487
X8574 | -2.4665274589788 -2.4665274589788
X3961 | -0.909542751498499 -0.909542751498499
X551 | -2.8170538167469 -2.8170538167469
X6061 | -2.7435198929161 -2.7435198929161
X10132 | -0.246684100711697 -0.246684100711697
X2171 | -1.00710114534009 -1.00710114534009
X10371 | -0.5591710740701 -0.5591710740701
X9186 | -0.699621436419001 -0.699621436419001
X2506 | -0.130971600534394 -0.130971600534394
X3854 | -0.808383369119895 -0.808383369119895
X3698 | -0.0358884497545944 -0.0358884497545944
X2584 | -0.00803874805569649 -0.00803874805569649
X3242 | -0.946926706703401 -0.946926706703401
X3243 | -1.4856514579151 -1.4856514579151
X379 | -2.6336135440506 -2.6336135440506
X378 | -2.03834422817459 -2.03834422817459
X182 | -2.2492627550382 -2.2492627550382
X183 | -2.2885932445061 -2.2885932445061
X340 | -1.8895468628034 -1.8895468628034
X829 | -2.81454890943129 -2.81454890943129
X2809 | -2.63415903202259 -2.63415903202259
X8484 | -2.7291823478881 -2.7291823478881
X5359 | -2.8448405060917 -2.8448405060917
X3851 | -2.1003393076826 -2.1003393076826
X8746 | -0.980399823049098 -0.980399823049098
X6940 | -1.0577260949649 -1.0577260949649
X8648 | -2.10720021254379 -2.10720021254379
X8042 | -0.837730365805299 -0.837730365805299
X3654 | -1.4417965735775 -1.4417965735775
X1554 | -1.4560650838539 -1.4560650838539
X1253 | -0.986498407088199 -0.986498407088199
X6449 | -2.496283241082 -2.496283241082
X8676 | -1.9868130104151 -1.9868130104151
X399 | -2.8852463385556 -2.8852463385556
X7554 | -1.9981619829778 -1.9981619829778
X8803 | -0.1178163103759 -0.1178163103759
X6056 | -2.5294357929379 -2.5294357929379
X9665 | -1.915126866661 -1.915126866661
X2519 | -2.0653718509711 -2.0653718509711
X9532 | -2.7119517568499 -2.7119517568499
X7367 | -1.9341505961493 -1.9341505961493
X9854 | -0.0113257840275978 -0.0113257840275978
X8978 | -2.7180803453084 -2.7180803453084
X2066 | -2.8985683098436 -2.8985683098436
X2067 | -0.346817904850496 -0.346817904850496
X3246 | -1.0692186830565 -1.0692186830565
X9375 | -0.950396926375099 -0.950396926375099
X4660 | -2.95888083265159 -2.95888083265159
X4661 | -2.0612609465607 -2.0612609465607
X8819 | -2.00660403608349 -2.00660403608349
X1310 | -1.8969854568131 -1.8969854568131
X10008 | -0.285058181500098 -0.285058181500098
X8410 | -0.570934093091701 -0.570934093091701
X805 | -0.580661831656499 -0.580661831656499
X3182 | -0.671676940284698 -0.671676940284698
X10341 | -0.2526459319051 -0.2526459319051
X2283 | -0.841996492585196 -0.841996492585196
X2472 | -2.4414221425541 -2.4414221425541
X9283 | -0.377098440192697 -0.377098440192697
X1370 | -0.770132920704796 -0.770132920704796
X10169 | -0.00983561016619916 -0.00983561016619916
X4038 | -1.0726059819572 -1.0726059819572
X9049 | -0.286955930292599 -0.286955930292599
X3503 | -2.6123218797147 -2.6123218797147
X2966 | -2.8927849112079 -2.8927849112079
X7628 | -2.1725765664596 -2.1725765664596
X4748 | -2.7034824297298 -2.7034824297298
X1890 | -1.0737366308458 -1.0737366308458
X1740 | -0.0324552746023983 -0.0324552746023983
X7432 | -2.8938746808563 -2.8938746808563
X4749 | -0.620500893797697 -0.620500893797697
X8342 | -2.6765408352949 -2.6765408352949
X7340 | -2.5342137424741 -2.5342137424741
X3910 | -2.9623610679992 -2.9623610679992
X3888 | -2.7606271889527 -2.7606271889527
X9397 | -1.4782499258872 -1.4782499258872
X6208 | -2.22045497735959 -2.22045497735959
X1142 | -1.79274975531739 -1.79274975531739
X4429 | -1.2759788227268 -1.2759788227268
X9046 | -0.186665114946699 -0.186665114946699
X9449 | -0.3269354095683 -0.3269354095683
X10334 | -0.396693309768999 -0.396693309768999
X9706 | -0.0854458431712999 -0.0854458431712999
X3559 | -1.8820449847262 -1.8820449847262
X9023 | -1.9633565701079 -1.9633565701079
X8945 | -2.9008046141826 -2.9008046141826
X5360 | -1.2858554420527 -1.2858554420527
X5361 | -0.384081540629296 -0.384081540629296
X3717 | -2.2963822879829 -2.2963822879829
X945 | -0.683961915085099 -0.683961915085099
X944 | -2.217836987693 -2.217836987693
X9512 | -2.7639320979361 -2.7639320979361
X3462 | -1.6374972362537 -1.6374972362537
X908 | -1.2104080645368 -1.2104080645368
X1548 | -2.4892472899519 -2.4892472899519
X7089 | -0.4064914199989 -0.4064914199989
X5670 | -2.9300744519569 -2.9300744519569
X2664 | -0.0133000232744962 -0.0133000232744962
X9813 | -2.2257847564761 -2.2257847564761
X523 | -0.422124835196897 -0.422124835196897
X522 | -0.0840910279657976 -0.0840910279657976
X473 | -1.9861123447772 -1.9861123447772
X8715 | -0.389029014855595 -0.389029014855595
X10018 | -1.0508314543404 -1.0508314543404
X2432 | -0.220614786492696 -0.220614786492696
X472 | -0.143208276014796 -0.143208276014796
X954 | -1.5555787340272 -1.5555787340272
X6122 | -2.5411594093312 -2.5411594093312
X9151 | -0.402114629745498 -0.402114629745498
X8329 | -0.742040863260598 -0.742040863260598
X2539 | -0.076809155987597 -0.076809155987597
X3891 | -0.234710376011201 -0.234710376011201
X2121 | -2.626376200933 -2.626376200933
X2120 | -2.9445121278986 -2.9445121278986
X7029 | -1.6771094785072 -1.6771094785072
X5853 | -2.3839571387507 -2.3839571387507
X2669 | -1.5974063838367 -1.5974063838367
X9073 | -1.03860218636689 -1.03860218636689
X8338 | -0.732390073360897 -0.732390073360897
X1696 | -2.4234765968286 -2.4234765968286
X3659 | -2.2659841217101 -2.2659841217101
X1886 | -0.571350830839997 -0.571350830839997
X2541 | -2.8375843924005 -2.8375843924005
X9098 | -2.21231320244259 -2.21231320244259
X2322 | -2.6495958112646 -2.6495958112646
X9629 | -0.416055227396996 -0.416055227396996
X2118 | -1.9949386885855 -1.9949386885855
X3098 | -0.819203493185398 -0.819203493185398
X1570 | -2.7017445510719 -2.7017445510719
X5644 | -1.6615721876733 -1.6615721876733
X111 | -1.04344243300149 -1.04344243300149
X1571 | -2.6368503884878 -2.6368503884878
X464 | -2.0825710874051 -2.0825710874051
X4796 | -0.150027393596297 -0.150027393596297
X853 | -2.7083963672631 -2.7083963672631
X4204 | -2.6442884160206 -2.6442884160206
X10013 | -1.7633199999109 -1.7633199999109
X3018 | -0.406044016359395 -0.406044016359395
X8104 | -1.5208135927096 -1.5208135927096
X8887 | -0.6697557941079 -0.6697557941079
X10408 | -0.213794117560596 -0.213794117560596
X2172 | -0.740680654998897 -0.740680654998897
X5407 | -2.49053399730479 -2.49053399730479
X9681 | -2.00556858116759 -2.00556858116759
X9054 | -2.9673722872976 -2.9673722872976
X8038 | -0.294074522796997 -0.294074522796997
X2636 | -0.734615365974598 -0.734615365974598
X4566 | -0.3357378586661 -0.3357378586661
X3608 | -1.3739272432868 -1.3739272432868
X130 | -0.881692767608897 -0.881692767608897
X2277 | -2.02443229034539 -2.02443229034539
X9101 | -2.6685127301607 -2.6685127301607
X4564 | -2.2425963662099 -2.2425963662099
X7523 | -1.0342421103269 -1.0342421103269
X2624 | -1.4118952376302 -1.4118952376302
X9986 | -1.6756210145541 -1.6756210145541
X3896 | -0.0390890222043012 -0.0390890222043012
X861 | -2.1232227694709 -2.1232227694709
X6054 | -1.3435900728218 -1.3435900728218
X6158 | -0.285644804360395 -0.285644804360395
X4246 | -0.9668422434479 -0.9668422434479
X5242 | -2.3421773181763 -2.3421773181763
X5498 | -0.730118127772599 -0.730118127772599
X452 | -1.1677098521032 -1.1677098521032
X8015 | -2.9920946694911 -2.9920946694911
X1446 | -2.54076067171989 -2.54076067171989
X8466 | -0.324824877781801 -0.324824877781801
X4034 | -1.5898878481239 -1.5898878481239
X5408 | -1.0764844100922 -1.0764844100922
X8177 | -0.993883680319399 -0.993883680319399
X3262 | -0.450851994333796 -0.450851994333796
X927 | -0.126221576705596 -0.126221576705596
X6312 | -0.0608042101375972 -0.0608042101375972
X6313 | -0.268164471723196 -0.268164471723196
X926 | -1.7200103716459 -1.7200103716459
X9232 | -2.4967260172125 -2.4967260172125
X6608 | -0.970517511712394 -0.970517511712394
X9712 | -0.195958552183598 -0.195958552183598
X9322 | -2.0260386499576 -2.0260386499576
X9545 | -0.127391912508799 -0.127391912508799
X5250 | -0.0192611245438954 -0.0192611245438954
X3519 | -0.410886707017198 -0.410886707017198
X10273 | -0.0714432871900996 -0.0714432871900996
X3163 | -0.0205670536961975 -0.0205670536961975
X3223 | -0.4720265432261 -0.4720265432261
X3030 | -0.522610432002701 -0.522610432002701
X3031 | -0.205656224163299 -0.205656224163299
X1561 | -0.168409609934301 -0.168409609934301
X1560 | -2.3740113931708 -2.3740113931708
X2569 | -0.460251647047698 -0.460251647047698
X3802 | -2.9908995546866 -2.9908995546866
X1532 | -0.236536245094598 -0.236536245094598
X1501 | -0.296194387832699 -0.296194387832699
X1091 | -0.618751842062899 -0.618751842062899
X1090 | -0.606429186416797 -0.606429186416797
X3047 | -1.41915595787579 -1.41915595787579
X9055 | -2.5597398465034 -2.5597398465034
X8382 | -2.0039982162416 -2.0039982162416
X3703 | -0.331060296390199 -0.331060296390199
X10214 | -0.109323236625698 -0.109323236625698
X9161 | -2.5156197336037 -2.5156197336037
X9403 | -1.3315928012598 -1.3315928012598
X8047 | -1.2171347890981 -1.2171347890981
X1208 | -2.5141258731019 -2.5141258731019
X7640 | -2.3983536825981 -2.3983536825981
X611 | -2.9562937645242 -2.9562937645242
X9744 | -2.1139027462341 -2.1139027462341
X9423 | -1.9599154558964 -1.9599154558964
X7259 | -2.8909866730683 -2.8909866730683
X6030 | -2.0050461846404 -2.0050461846404
X9382 | -0.734197599347695 -0.734197599347695
X152 | -2.1171832624823 -2.1171832624823
X9740 | -0.125605103792594 -0.125605103792594
X808 | -0.6456673534122 -0.6456673534122
X1239 | -0.0421750391833982 -0.0421750391833982
X18 | -0.134611290413901 -0.134611290413901
X8109 | -0.282149836420999 -0.282149836420999
X531 | -0.00505588995289941 -0.00505588995289941
X530 | -1.7382815459278 -1.7382815459278
X3488 | -0.528722655493794 -0.528722655493794
X5650 | -2.3827983140946 -2.3827983140946
X5651 | -0.959665789268897 -0.959665789268897
X6643 | -2.7503787784372 -2.7503787784372
X9123 | -0.335644380887999 -0.335644380887999
X920 | -2.5332599985413 -2.5332599985413
X411 | -2.5359155705664 -2.5359155705664
X966 | -0.0736902889330011 -0.0736902889330011
X3928 | -1.2310390078928 -1.2310390078928
X7512 | -1.6814071442932 -1.6814071442932
X7513 | -2.0284943666775 -2.0284943666775
X2894 | -1.895119359484 -1.895119359484
X5043 | -0.307041725842296 -0.307041725842296
X5042 | -2.0433232979849 -2.0433232979849
X8056 | -2.2386278717313 -2.2386278717313
X7014 | -0.904395730001895 -0.904395730001895
X7581 | -2.5875085762236 -2.5875085762236
X3998 | -1.3135633827187 -1.3135633827187
X3999 | -1.8595068685245 -1.8595068685245
X8795 | -0.171429271576898 -0.171429271576898
X2790 | -1.3173516900279 -1.3173516900279
X95 | -1.9256865084171 -1.9256865084171
X2576 | -2.970756748924 -2.970756748924
X8137 | -2.0637338210363 -2.0637338210363
X562 | -2.510188955348 -2.510188955348
X3581 | -2.8873388981447 -2.8873388981447
X1833 | -2.2683498112019 -2.2683498112019
X9910 | -0.777574214385801 -0.777574214385801
X3334 | -2.70420873840339 -2.70420873840339
X2417 | -1.8874049659353 -1.8874049659353
X3023 | -2.5312955291011 -2.5312955291011
X4982 | -2.5250292434357 -2.5250292434357
X488 | -1.1467571191024 -1.1467571191024
X9279 | -0.807765779318295 -0.807765779318295
X1290 | -0.159561607986696 -0.159561607986696
X8060 | -2.3417038908228 -2.3417038908228
X2155 | -0.0596421458758982 -0.0596421458758982
X2218 | -0.337679351912797 -0.337679351912797
X5629 | -0.411084229359396 -0.411084229359396
X3950 | -1.0372755595017 -1.0372755595017
X1103 | -0.0754741562995989 -0.0754741562995989
X122 | -1.1995499760378 -1.1995499760378
X4347 | -0.429911928484195 -0.429911928484195
X4346 | -1.0057271984406 -1.0057271984406
X9948 | -1.68865407281559 -1.68865407281559
X3478 | -1.1675859270618 -1.1675859270618
