X13602 | -17.7559999999999 -17.7559999999999
X20025 | -8.32899999999995 -8.32899999999995
X23219 | -1.81999999999994 -1.81999999999994
X32322 | -21.873 -21.873
X28697 | -4.56399999999985 -4.56399999999985
X18649 | -14.414 -14.414
X31240 | -16.9099999999999 -16.9099999999999
X18413 | -11.414 -11.414
X31081 | -8.79899999999998 -8.79899999999998
X52515 | -5.7639999999999 -5.7639999999999
X33356 | -10.28 -10.28
X44254 | -0.201999999999998 -0.201999999999998
X36609 | -7.72199999999998 -7.72199999999998
X35555 | -7.51299999999992 -7.51299999999992
X21529 | -22.9559999999999 -22.9559999999999
X15574 | -27.21 -27.21
X12523 | -10.1209999999999 -10.1209999999999
X17746 | -20.7759999999998 -20.7759999999998
X26100 | -14.046 -14.046
X31186 | -7.73199999999997 -7.73199999999997
X29553 | -9.89099999999985 -9.89099999999985
X31243 | -0.606999999999971 -0.606999999999971
X69959 | -0.895999999999958 -0.895999999999958
X40402 | -2.19399999999996 -2.19399999999996
X29991 | -11.3219999999999 -11.3219999999999
X23514 | -20.2469999999998 -20.2469999999998
X48009 | -11.5049999999999 -11.5049999999999
X52460 | -5.16899999999987 -5.16899999999987
X34289 | -7.89699999999993 -7.89699999999993
X26763 | -7.9559999999999 -7.9559999999999
X25316 | -1.65899999999988 -1.65899999999988
X38534 | -9.06099999999992 -9.06099999999992
X31083 | -5.42799999999988 -5.42799999999988
X36115 | -0.808999999999969 -0.808999999999969
X36015 | -5.54600000000005 -5.54600000000005
X33477 | -1.18799999999987 -1.18799999999987
X11028 | -1.52800000000002 -1.52800000000002
X27166 | -9.87599999999998 -9.87599999999998
X14016 | -16.067 -16.067
X3951 | -10.1869999999999 -10.1869999999999
X17523 | -6.72900000000004 -6.72900000000004
X10994 | -6.48699999999985 -6.48699999999985
X12074 | -20.1869999999999 -20.1869999999999
X2334 | -25.6089999999999 -25.6089999999999
X20032 | -13.9849999999999 -13.9849999999999
X39601 | -7.32199999999989 -7.32199999999989
X21413 | -6.16499999999996 -6.16499999999996
X24527 | -0.889999999999873 -0.889999999999873
X27889 | -7.02099999999996 -7.02099999999996
X52924 | -8.26199999999994 -8.26199999999994
X32817 | -0.779999999999973 -0.779999999999973
X13751 | -16.787 -16.787
X1069 | -20.4549999999999 -20.4549999999999
X52706 | -3.54299999999989 -3.54299999999989
X35645 | -13.001 -13.001
X22845 | -19.6129999999998 -19.6129999999998
X18463 | -22.6599999999999 -22.6599999999999
X67645 | -3.78899999999999 -3.78899999999999
X27664 | -10.193 -10.193
X29568 | -20.3139999999999 -20.3139999999999
X23944 | -25.472 -25.472
X13273 | -9.971 -9.971
X15503 | -18.99 -18.99
X23621 | -7.76299999999992 -7.76299999999992
X63623 | -2.79499999999985 -2.79499999999985
X23884 | -11.3229999999999 -11.3229999999999
X19110 | -5.98699999999985 -5.98699999999985
X41104 | -0.858999999999924 -0.858999999999924
X16538 | -18.021 -18.021
X30659 | -11.384 -11.384
X38236 | -8.19499999999994 -8.19499999999994
X1567 | -9.02999999999997 -9.02999999999997
X26887 | -13.0409999999999 -13.0409999999999
X14716 | -5.90099999999984 -5.90099999999984
X13135 | -8.17399999999998 -8.17399999999998
X10620 | -17.367 -17.367
X17225 | -14.329 -14.329
X14440 | -15.201 -15.201
X19740 | -6.9079999999999 -6.9079999999999
X36671 | -7.5 -7.5
X1895 | -6.37699999999995 -6.37699999999995
X516 | -27.799 -27.799
X33272 | -7.91699999999992 -7.91699999999992
X60229 | -6.97000000000003 -6.97000000000003
X50018 | -4.80299999999988 -4.80299999999988
X18629 | -19.164 -19.164
X33531 | -12.5319999999999 -12.5319999999999
X31876 | -11.6409999999998 -11.6409999999998
X34698 | -11.316 -11.316
X44829 | -2.82099999999991 -2.82099999999991
X44640 | -7.06899999999996 -7.06899999999996
X36111 | -14.4079999999999 -14.4079999999999
X11658 | -7.07099999999991 -7.07099999999991
X28407 | -10.758 -10.758
X51874 | -3.35899999999992 -3.35899999999992
X24566 | -21.25 -21.25
X39917 | -6.53099999999995 -6.53099999999995
X18273 | -9.29700000000003 -9.29700000000003
X26802 | -14.615 -14.615
X49703 | -4.45399999999995 -4.45399999999995
X11916 | -21.1899999999998 -21.1899999999998
X28491 | -7.01800000000003 -7.01800000000003
X15478 | -7.04600000000005 -7.04600000000005
X27878 | -8.74199999999996 -8.74199999999996
X20753 | -12.6199999999999 -12.6199999999999
X42100 | -7.78099999999995 -7.78099999999995
X17501 | -22.3409999999999 -22.3409999999999
X10251 | -18.922 -18.922
X28199 | -2.79099999999994 -2.79099999999994
X10662 | -13.511 -13.511
X22814 | -13.9069999999999 -13.9069999999999
X27979 | -13.0439999999999 -13.0439999999999
X37487 | -5.55399999999986 -5.55399999999986
X15258 | -7.52399999999989 -7.52399999999989
X3061 | -21.9779999999998 -21.9779999999998
X10186 | -8.36599999999999 -8.36599999999999
X23311 | -15.827 -15.827
X38818 | -5.85500000000002 -5.85500000000002
X27128 | -9.47900000000004 -9.47900000000004
X54181 | -6.4079999999999 -6.4079999999999
X36353 | -5.88599999999997 -5.88599999999997
X44268 | -8.38400000000001 -8.38400000000001
X41943 | -11.4379999999999 -11.4379999999999
X64061 | -3.2829999999999 -3.2829999999999
X44914 | -1.77499999999986 -1.77499999999986
X48358 | -3.93499999999995 -3.93499999999995
X17999 | -8.67999999999984 -8.67999999999984
X11164 | -23.902 -23.902
X22276 | -19.5739999999998 -19.5739999999998
X23701 | -13.5799999999999 -13.5799999999999
X20861 | -0.212999999999965 -0.212999999999965
X26342 | -5.529 -5.529
X40839 | -5.23599999999988 -5.23599999999988
X38054 | -15.2649999999999 -15.2649999999999
X563 | -23.6609999999998 -23.6609999999998
X40992 | -4.68399999999997 -4.68399999999997
X35461 | -13.1889999999999 -13.1889999999999
X1422 | -12.2569999999998 -12.2569999999998
X42939 | -16.076 -16.076
X39394 | -6.78999999999996 -6.78999999999996
X4652 | -11.5249999999999 -11.5249999999999
X16847 | -5.24499999999989 -5.24499999999989
X25623 | -6.65099999999984 -6.65099999999984
X20592 | -4.00999999999999 -4.00999999999999
X1446 | -15.8879999999999 -15.8879999999999
X19712 | -24.4839999999999 -24.4839999999999
X27130 | -18.8989999999999 -18.8989999999999
X3464 | -25.701 -25.701
X14973 | -18.2529999999999 -18.2529999999999
X30048 | -14.2649999999999 -14.2649999999999
X14506 | -6.78399999999988 -6.78399999999988
X39687 | -5.43100000000004 -5.43100000000004
X32331 | -4.202 -4.202
X44275 | -5.04700000000003 -5.04700000000003
X38542 | -7.46699999999987 -7.46699999999987
X36016 | -13.877 -13.877
X10507 | -20.5219999999999 -20.5219999999999
X21295 | -30.1479999999999 -30.1479999999999
X40577 | -7.35299999999984 -7.35299999999984
X32838 | -8.89499999999998 -8.89499999999998
X35432 | -10.837 -10.837
X12203 | -11.7239999999999 -11.7239999999999
X18058 | -8.94599999999991 -8.94599999999991
X39926 | -12.3149999999998 -12.3149999999998
X43091 | -16.4749999999999 -16.4749999999999
X37820 | -13.9279999999999 -13.9279999999999
X13705 | -23.835 -23.835
X14514 | -22.896 -22.896
X31144 | -14.008 -14.008
X31254 | -7.30399999999986 -7.30399999999986
X56020 | -8.79399999999987 -8.79399999999987
X39371 | -6.11299999999983 -6.11299999999983
X38907 | -10.441 -10.441
X39471 | -10.1879999999999 -10.1879999999999
X65162 | -1.03899999999999 -1.03899999999999
X38863 | -1.17899999999986 -1.17899999999986
X28193 | -6.08299999999986 -6.08299999999986
X24659 | -11.4659999999999 -11.4659999999999
X44555 | -9.73299999999995 -9.73299999999995
X49917 | -8.00599999999986 -8.00599999999986
X20172 | -15.8719999999998 -15.8719999999998
X31709 | -19.0219999999999 -19.0219999999999
X45883 | -14.6219999999998 -14.6219999999998
X22096 | -17.742 -17.742
X31672 | -5.1579999999999 -5.1579999999999
X18698 | -8.89300000000003 -8.89300000000003
X35069 | -4.23000000000002 -4.23000000000002
X22406 | -4.96199999999999 -4.96199999999999
X60595 | -2.71699999999987 -2.71699999999987
X44513 | -12.191 -12.191
X46481 | -12.664 -12.664
X32540 | -8.94200000000001 -8.94200000000001
X31497 | -6.31999999999994 -6.31999999999994
X51841 | -2.61999999999989 -2.61999999999989
X46111 | -6.64200000000005 -6.64200000000005
X42218 | -7.6869999999999 -7.6869999999999
X47487 | -13.586 -13.586
X15336 | -9.94699999999989 -9.94699999999989
X27678 | -17.4639999999999 -17.4639999999999
X23840 | -9.52599999999984 -9.52599999999984
X11547 | -11.751 -11.751
X37188 | -4.09999999999991 -4.09999999999991
X43146 | -3.91200000000003 -3.91200000000003
X25809 | -17.241 -17.241
X35943 | -7.07299999999987 -7.07299999999987
X31990 | -7.14799999999991 -7.14799999999991
X25761 | -1.25699999999983 -1.25699999999983
X13955 | -6.2059999999999 -6.2059999999999
X57623 | -1.18200000000002 -1.18200000000002
X39350 | -0.494999999999891 -0.494999999999891
X28459 | -6.38099999999986 -6.38099999999986
X45128 | -4.90699999999993 -4.90699999999993
X10327 | -3.47399999999993 -3.47399999999993
X52024 | -0.4849999999999 -0.4849999999999
X34301 | -6.74000000000001 -6.74000000000001
X24810 | -1.71000000000004 -1.71000000000004
X44336 | -1.73699999999985 -1.73699999999985
X46883 | -5.04299999999989 -5.04299999999989
X54834 | -8.33999999999992 -8.33999999999992
X31594 | -7.12999999999988 -7.12999999999988
X62498 | -2.16099999999983 -2.16099999999983
X33559 | -2.01700000000005 -2.01700000000005
X27970 | -6.49900000000002 -6.49900000000002
X27210 | -8.35500000000002 -8.35500000000002
X50494 | -2.53499999999985 -2.53499999999985
X33329 | -4.76299999999992 -4.76299999999992
X13041 | -2.71100000000001 -2.71100000000001
X38316 | -1.54499999999985 -1.54499999999985
X16959 | -0.254999999999882 -0.254999999999882
X54111 | -0.605999999999995 -0.605999999999995
X44489 | -0.955999999999904 -0.955999999999904
X30878 | -5.1099999999999 -5.1099999999999
X29384 | -4.154 -4.154
X32910 | -3.33199999999988 -3.33199999999988
X18885 | -1.51800000000003 -1.51800000000003
X34148 | -0.408999999999878 -0.408999999999878
X44482 | -3.70899999999983 -3.70899999999983
X29327 | -5.60099999999989 -5.60099999999989
X53871 | -4.48000000000002 -4.48000000000002
X48729 | -3.64099999999985 -3.64099999999985
X53542 | -2.85699999999997 -2.85699999999997
X19803 | -2.52800000000002 -2.52800000000002
X35335 | -4.22399999999993 -4.22399999999993
X47275 | -2.10199999999986 -2.10199999999986
X18541 | -0.538999999999987 -0.538999999999987
X45044 | -5.28399999999988 -5.28399999999988
X44125 | -4.96000000000004 -4.96000000000004
X20341 | -6.22399999999993 -6.22399999999993
X27910 | -10.6099999999999 -10.6099999999999
X61500 | -6.82799999999997 -6.82799999999997
X58915 | -5.35400000000004 -5.35400000000004
X19214 | -9.93399999999997 -9.93399999999997
X17346 | -11.057 -11.057
X33541 | -11.259 -11.259
X40793 | -1.596 -1.596
X15153 | -5.71699999999987 -5.71699999999987
X46642 | -4.03199999999993 -4.03199999999993
X46093 | -1.86299999999983 -1.86299999999983
X28529 | -4.85400000000004 -4.85400000000004
X49122 | -9.46699999999987 -9.46699999999987
X40134 | -13.78 -13.78
X48300 | -8.02099999999996 -8.02099999999996
X43094 | -7.05199999999991 -7.05199999999991
X55876 | -6.80399999999986 -6.80399999999986
X27082 | -10.817 -10.817
X31885 | -2.25999999999999 -2.25999999999999
X35215 | -5.38499999999999 -5.38499999999999
X44380 | -5.56799999999998 -5.56799999999998
X33367 | -14.1759999999999 -14.1759999999999
X66140 | -3.86099999999988 -3.86099999999988
X17159 | -9.59400000000005 -9.59400000000005
X38057 | -9.44100000000003 -9.44100000000003
X24051 | -4.22399999999993 -4.22399999999993
X41867 | -5.23399999999992 -5.23399999999992
X12235 | -7.25099999999998 -7.25099999999998
X35836 | -9.44299999999998 -9.44299999999998
X41941 | -5.02199999999993 -5.02199999999993
X35145 | -15.421 -15.421
X44314 | -13.088 -13.088
X51175 | -7.51499999999987 -7.51499999999987
X43419 | -3.31299999999987 -3.31299999999987
X24327 | -15.568 -15.568
X44388 | -3.71499999999992 -3.71499999999992
X36187 | -7.31099999999992 -7.31099999999992
X38444 | -7.94599999999991 -7.94599999999991
X16009 | -7.85599999999999 -7.85599999999999
X38940 | -6.03499999999985 -6.03499999999985
X24300 | -12.4639999999999 -12.4639999999999
X20912 | -11.912 -11.912
X24192 | -9.56999999999994 -9.56999999999994
X37452 | -4.35799999999995 -4.35799999999995
X21685 | -5.09099999999989 -5.09099999999989
X19334 | -2.59999999999991 -2.59999999999991
X22853 | -13.4469999999999 -13.4469999999999
X16399 | -10.9839999999999 -10.9839999999999
X18094 | -15.239 -15.239
X27715 | -14.8440000000001 -14.8440000000001
X12772 | -18.962 -18.962
X27761 | -2.30899999999997 -2.30899999999997
X64018 | -2.04299999999989 -2.04299999999989
X39724 | -15.8239999999998 -15.8239999999998
X16501 | -12.317 -12.317
X21105 | -16.972 -16.972
X29811 | -19.0609999999999 -19.0609999999999
X11463 | -17.347 -17.347
X1459 | -15.8139999999999 -15.8139999999999
X20026 | -16.615 -16.615
X23526 | -20.6609999999998 -20.6609999999998
X24210 | -12.02 -12.02
X12022 | -16.442 -16.442
X10321 | -12.6379999999999 -12.6379999999999
X29720 | -10.7369999999999 -10.7369999999999
X14039 | -13.9969999999998 -13.9969999999998
X35033 | -8.92999999999984 -8.92999999999984
X43136 | -7.87699999999995 -7.87699999999995
X32799 | -16.443 -16.443
X10492 | -24.2139999999999 -24.2139999999999
X12977 | -23.7239999999999 -23.7239999999999
X40758 | -7.61500000000001 -7.61500000000001
X52406 | -3.02099999999996 -3.02099999999996
X13275 | -14.3049999999998 -14.3049999999998
X18848 | -12.9389999999999 -12.9389999999999
X63712 | -3.71299999999997 -3.71299999999997
X39322 | -11.28 -11.28
X26377 | -7.13099999999986 -7.13099999999986
X27400 | -6.89300000000003 -6.89300000000003
X54263 | -7.75199999999995 -7.75199999999995
X24234 | -5.12899999999991 -5.12899999999991
X36729 | -4.61799999999994 -4.61799999999994
X36150 | -0.93100000000004 -0.93100000000004
X24806 | -3.88400000000001 -3.88400000000001
X29385 | -3.22599999999989 -3.22599999999989
X31754 | -4.13799999999992 -4.13799999999992
X24529 | -2.09899999999993 -2.09899999999993
X41874 | -4.13599999999997 -4.13599999999997
X23637 | -1.875 -1.875
X35212 | -8.99299999999994 -8.99299999999994
X45133 | -4.93399999999997 -4.93399999999997
X34625 | -7.57899999999995 -7.57899999999995
X31375 | -9.35199999999986 -9.35199999999986
X17169 | -10.568 -10.568
X41904 | -6.66899999999987 -6.66899999999987
X34957 | -2.24000000000001 -2.24000000000001
X22968 | -9.77599999999984 -9.77599999999984
X12024 | -10.309 -10.309
X10064 | -7.77099999999996 -7.77099999999996
X1822 | -17.653 -17.653
X14489 | -11.3599999999999 -11.3599999999999
X54540 | -5.05199999999991 -5.05199999999991
X20963 | -9.99800000000005 -9.99800000000005
X30147 | -0.241999999999962 -0.241999999999962
X1824 | -6.90499999999997 -6.90499999999997
X53266 | -8.40599999999995 -8.40599999999995
X41182 | -10.607 -10.607
X54165 | -9.22900000000004 -9.22900000000004
X21676 | -2.90699999999993 -2.90699999999993
X2339 | -18.4479999999999 -18.4479999999999
X19433 | -10.1759999999999 -10.1759999999999
X43065 | -12.8129999999999 -12.8129999999999
X3701 | -21.0149999999999 -21.0149999999999
X50229 | -0.896999999999935 -0.896999999999935
X40467 | -6.30799999999999 -6.30799999999999
X30908 | -7.94799999999987 -7.94799999999987
X26831 | -12.6499999999999 -12.6499999999999
X37276 | -4.20499999999993 -4.20499999999993
X10889 | -11.9579999999999 -11.9579999999999
X18067 | -5.94499999999994 -5.94499999999994
X65556 | -1.03899999999999 -1.03899999999999
X33440 | -7.81499999999983 -7.81499999999983
X27720 | -9.01299999999992 -9.01299999999992
X33621 | -6.48900000000003 -6.48900000000003
X37145 | -4.904 -4.904
X12025 | -14.461 -14.461
X27713 | -7.79299999999989 -7.79299999999989
X35761 | -4.22799999999984 -4.22799999999984
X2722 | -20.663 -20.663
X35928 | -15.4690000000001 -15.4690000000001
X16578 | -16.431 -16.431
X16450 | -32.558 -32.558
X12973 | -16.8209999999999 -16.8209999999999
X16656 | -16.0419999999999 -16.0419999999999
X1279 | -27.6079999999999 -27.6079999999999
X30852 | -22.2279999999998 -22.2279999999998
X30185 | -19.6949999999999 -19.6949999999999
X52359 | -3.53199999999993 -3.53199999999993
X40423 | -9.08299999999986 -9.08299999999986
X18928 | -17.373 -17.373
X48293 | -11.1509999999998 -11.1509999999998
X50269 | -6.37400000000002 -6.37400000000002
X56527 | -4.26299999999992 -4.26299999999992
X42558 | -9.10899999999992 -9.10899999999992
X35455 | -8.404 -8.404
X41098 | -10.74 -10.74
X12402 | -33.7839999999999 -33.7839999999999
X59422 | -6.94200000000001 -6.94200000000001
X15553 | -5.80799999999999 -5.80799999999999
X15168 | -21.3339999999998 -21.3339999999998
X44224 | -1.39499999999998 -1.39499999999998
X39764 | -0.874000000000024 -0.874000000000024
X25615 | -18.9829999999999 -18.9829999999999
X31357 | -12.75 -12.75
X24394 | -1.09099999999989 -1.09099999999989
X22009 | -7.72699999999986 -7.72699999999986
X28209 | -10.364 -10.364
X31398 | -12.107 -12.107
X44430 | -8.56999999999994 -8.56999999999994
X44114 | -5.18100000000004 -5.18100000000004
X22700 | -3.59199999999987 -3.59199999999987
X13431 | -11.4549999999999 -11.4549999999999
X24672 | -12.8019999999999 -12.8019999999999
X21211 | -27.1279999999999 -27.1279999999999
X17202 | -30.1669999999999 -30.1669999999999
X34205 | -3.77700000000004 -3.77700000000004
X22992 | -8.87199999999984 -8.87199999999984
X42077 | -0.298000000000002 -0.298000000000002
X17407 | -15.787 -15.787
X19944 | -5.46799999999985 -5.46799999999985
X40322 | -0.65300000000002 -0.65300000000002
X10869 | -16.9879999999998 -16.9879999999998
X28369 | -19.6399999999999 -19.6399999999999
X28673 | -8.65899999999988 -8.65899999999988
X25592 | -6.71900000000005 -6.71900000000005
X48289 | -8.58199999999988 -8.58199999999988
X23560 | -18.0909999999999 -18.0909999999999
X28357 | -18.566 -18.566
X23553 | -11.819 -11.819
X18435 | -7.03399999999988 -7.03399999999988
X21757 | -9.37699999999995 -9.37699999999995
X46002 | -6.67599999999993 -6.67599999999993
X38177 | -11.7949999999998 -11.7949999999998
X34825 | -3.2059999999999 -3.2059999999999
X31085 | -6.96499999999992 -6.96499999999992
X48931 | -0.100999999999885 -0.100999999999885
X36869 | -12.1479999999999 -12.1479999999999
X26858 | -1.97299999999996 -1.97299999999996
X30514 | -2.94799999999987 -2.94799999999987
X37243 | -5.56399999999985 -5.56399999999985
X14592 | -37.3909999999998 -37.3909999999998
X2959 | -18.587 -18.587
X41324 | -4.25099999999998 -4.25099999999998
X42913 | -9.971 -9.971
X33890 | -13.9769999999999 -13.9769999999999
X15928 | -8.60199999999986 -8.60199999999986
X30170 | -19.973 -19.973
X30883 | -9.08399999999983 -9.08399999999983
X2057 | -8.81799999999998 -8.81799999999998
X27123 | -8.10299999999984 -8.10299999999984
X43953 | -6.05099999999993 -6.05099999999993
X15201 | -7.19799999999987 -7.19799999999987
X24063 | -10.5919999999999 -10.5919999999999
X22613 | -20.51 -20.51
X14899 | -29.4079999999999 -29.4079999999999
X29469 | -16.4389999999999 -16.4389999999999
X19421 | -6.57799999999997 -6.57799999999997
X28061 | -2.95100000000002 -2.95100000000002
X21275 | -6.875 -6.875
X12397 | -17.4879999999998 -17.4879999999998
X20248 | -6.05499999999984 -6.05499999999984
X37409 | -14.1589999999999 -14.1589999999999
X36067 | -4.36400000000003 -4.36400000000003
X16902 | -13.2179999999998 -13.2179999999998
X21321 | -9.09799999999996 -9.09799999999996
X35823 | -7.11699999999996 -7.11699999999996
X26200 | -3.22799999999984 -3.22799999999984
X10344 | -11.7649999999999 -11.7649999999999
X30840 | -12.8399999999999 -12.8399999999999
X30287 | -11.568 -11.568
X60724 | -2.44799999999987 -2.44799999999987
X53499 | -1.57999999999993 -1.57999999999993
X46373 | -3.73900000000003 -3.73900000000003
X33172 | -12.5419999999999 -12.5419999999999
X36688 | -5.54600000000005 -5.54600000000005
X55481 | -4.35199999999986 -4.35199999999986
X33124 | -14.1699999999998 -14.1699999999998
X15735 | -16.8009999999999 -16.8009999999999
X33437 | -22.5229999999999 -22.5229999999999
X23171 | -25.7190000000001 -25.7190000000001
X37645 | -11.509 -11.509
X42121 | -0.341999999999871 -0.341999999999871
X34564 | -1.84099999999989 -1.84099999999989
X26318 | -19.8319999999999 -19.8319999999999
X29245 | -21.0039999999999 -21.0039999999999
X21345 | -32.0940000000001 -32.0940000000001
X45155 | -10.136 -10.136
X36730 | -8.06700000000001 -8.06700000000001
X10410 | -13.607 -13.607
X18732 | -26.799 -26.799
X16021 | -23.942 -23.942
X19044 | -14.058 -14.058
X20925 | -14.578 -14.578
X36629 | -9.32199999999989 -9.32199999999989
X11147 | -15.1179999999999 -15.1179999999999
X18028 | -7.20000000000005 -7.20000000000005
X18141 | -12.616 -12.616
X14034 | -10.9009999999998 -10.9009999999998
X22988 | -20.8029999999999 -20.8029999999999
X21317 | -8.08600000000001 -8.08600000000001
X22313 | -18.539 -18.539
X25665 | -11.8819999999998 -11.8819999999998
X26068 | -19.8989999999999 -19.8989999999999
X25892 | -19.799 -19.799
X31566 | -17.433 -17.433
X53783 | -6.87699999999995 -6.87699999999995
X38570 | -5.28899999999999 -5.28899999999999
X48923 | -6.76800000000003 -6.76800000000003
X33334 | -13.3779999999999 -13.3779999999999
X19104 | -17.944 -17.944
X3155 | -26.569 -26.569
X19863 | -7.29499999999985 -7.29499999999985
X11125 | -10.2909999999999 -10.2909999999999
X11560 | -22.8699999999999 -22.8699999999999
X33065 | -10.9399999999998 -10.9399999999998
X51506 | -6.32799999999997 -6.32799999999997
X57949 | -3.42399999999998 -3.42399999999998
X12945 | -34.6979999999999 -34.6979999999999
X23255 | -17.6409999999998 -17.6409999999998
X40835 | -6.41799999999989 -6.41799999999989
X29099 | -3.87199999999984 -3.87199999999984
X19404 | -10.971 -10.971
X22693 | -13.3129999999999 -13.3129999999999
X21403 | -15.4489999999998 -15.4489999999998
X47340 | -8.39599999999996 -8.39599999999996
X69817 | 0 0
X27658 | -0.182000000000016 -0.182000000000016
X15828 | -8.06499999999983 -8.06499999999983
X61532 | -1.54399999999987 -1.54399999999987
X32227 | -1.81799999999998 -1.81799999999998
X29011 | -12.4969999999998 -12.4969999999998
X21968 | -11.318 -11.318
X23869 | -13.75 -13.75
X20374 | -3.78899999999999 -3.78899999999999
X23411 | -2.51700000000005 -2.51700000000005
X27163 | -11.201 -11.201
X20784 | -9.47599999999989 -9.47599999999989
X42434 | -12.019 -12.019
X29357 | -8.26800000000003 -8.26800000000003
X46800 | -11.6299999999999 -11.6299999999999
