X6018 | -0.303577885497404 -0.303577885497404
X11997 | -0.208056820789402 -0.208056820789402
X10546 | -1.92114000418231 -1.92114000418231
X4261 | -0.0526578859427005 -0.0526578859427005
X6606 | -2.65259735821751 -2.65259735821751
X10986 | -0.0129884050694002 -0.0129884050694002
X6055 | -1.6045323342551 -1.6045323342551
X10701 | -0.507531886920404 -0.507531886920404
X2070 | -2.97975119529301 -2.97975119529301
X9194 | -2.19836002355451 -2.19836002355451
X12057 | -0.0137905427255021 -0.0137905427255021
X11257 | -0.068401267519306 -0.068401267519306
X3050 | -1.1084241501522 -1.1084241501522
X11097 | -0.220845603849803 -0.220845603849803
X4655 | -2.2323694867082 -2.2323694867082
X9412 | -0.431935901055205 -0.431935901055205
X9205 | -1.106811899459 -1.106811899459
X3711 | -0.187118718400605 -0.187118718400605
X11060 | -0.428833495359903 -0.428833495359903
X2671 | -2.7123228041456 -2.7123228041456
X8776 | -2.73846696456901 -2.73846696456901
X2550 | -1.245816196315 -1.245816196315
X10161 | -0.0693627842702043 -0.0693627842702043
X5979 | -0.345597054110904 -0.345597054110904
X5978 | -2.0375205567107 -2.0375205567107
X7984 | -2.02488128375271 -2.02488128375271
X4126 | -0.568327324697805 -0.568327324697805
X10306 | -2.240428005578 -2.240428005578
X4210 | -2.2273078586441 -2.2273078586441
X6488 | -1.3849296926056 -1.3849296926056
X2937 | -2.44583013863311 -2.44583013863311
X11228 | -0.304759052116502 -0.304759052116502
X504 | -2.43964975420391 -2.43964975420391
X10340 | -2.868866493227 -2.868866493227
X5831 | -0.196469707880205 -0.196469707880205
X597 | -0.0884309064132012 -0.0884309064132012
X10464 | -1.6969421782997 -1.6969421782997
X10407 | -1.3679886187893 -1.3679886187893
X10777 | -2.7378527289257 -2.7378527289257
X2762 | -2.9751765166875 -2.9751765166875
X7687 | -2.7467217694503 -2.7467217694503
X9890 | -1.78843262046581 -1.78843262046581
X1166 | -0.0932872141712053 -0.0932872141712053
X3563 | -2.53963795630271 -2.53963795630271
X11020 | -1.6696136354004 -1.6696136354004
X143 | -2.7292932963465 -2.7292932963465
X9942 | -0.948019366711407 -0.948019366711407
X10320 | -1.3600985028316 -1.3600985028316
X7511 | -0.650980472797606 -0.650980472797606
X3554 | -2.9125578780659 -2.9125578780659
X1851 | -2.8057568951045 -2.8057568951045
X10735 | -1.93290605116641 -1.93290605116641
X11448 | -0.809226470533801 -0.809226470533801
X4320 | -0.1158678377979 -0.1158678377979
X10312 | -2.0930290999823 -2.0930290999823
X9402 | -0.536064305808402 -0.536064305808402
X9889 | -2.183455175953 -2.183455175953
X11162 | -1.1077756192536 -1.1077756192536
X4325 | -1.2371530747042 -1.2371530747042
X10756 | -1.4152710309718 -1.4152710309718
X988 | -0.0495117518586028 -0.0495117518586028
X8755 | -0.433060640702102 -0.433060640702102
X9349 | -1.98047917499211 -1.98047917499211
X6680 | -0.944062907248806 -0.944062907248806
X7951 | -2.030319966143 -2.030319966143
X11710 | -0.469756148289903 -0.469756148289903
X11069 | -0.0160399228335066 -0.0160399228335066
X32 | -0.230810442706606 -0.230810442706606
X10253 | -1.8930772785098 -1.8930772785098
X9921 | -2.9748451877386 -2.9748451877386
X2069 | -1.2360774914269 -1.2360774914269
X10835 | -0.662152634002304 -0.662152634002304
X1660 | -2.1053727893159 -2.1053727893159
X7441 | -0.511185346869802 -0.511185346869802
X3065 | -0.762439592275804 -0.762439592275804
X11739 | -1.3161017617677 -1.3161017617677
X3645 | -2.0008829296567 -2.0008829296567
X1724 | -2.9839763813653 -2.9839763813653
X10952 | -2.21247843559841 -2.21247843559841
X673 | -0.406416066689502 -0.406416066689502
X9475 | -1.14190585305921 -1.14190585305921
X5816 | -2.3413127199747 -2.3413127199747
X809 | -2.74083943921151 -2.74083943921151
X2125 | -1.8698877096177 -1.8698877096177
X5829 | -2.8659184905701 -2.8659184905701
X9297 | -0.768259464763204 -0.768259464763204
X11736 | -0.257355343317705 -0.257355343317705
X7834 | -0.00193667784340334 -0.00193667784340334
X449 | -0.145633981330406 -0.145633981330406
X6338 | -1.8691557634157 -1.8691557634157
X9809 | -2.5346809665207 -2.5346809665207
X1437 | -2.85371278622191 -2.85371278622191
X3827 | -2.2247427734547 -2.2247427734547
X9474 | -0.233353154501003 -0.233353154501003
X10530 | -1.27684161253281 -1.27684161253281
X10520 | -2.046484105289 -2.046484105289
X6258 | -2.58434451045471 -2.58434451045471
X9282 | -0.0802845431027066 -0.0802845431027066
X9032 | -2.83154026488781 -2.83154026488781
X9592 | -2.4253543051892 -2.4253543051892
X9481 | -2.7358035910875 -2.7358035910875
X1819 | -1.31646767584611 -1.31646767584611
X266 | -2.7096691878979 -2.7096691878979
X9648 | -0.282131164334807 -0.282131164334807
X2316 | -1.43587765702981 -1.43587765702981
X6328 | -2.5169984973036 -2.5169984973036
X37 | -0.531850017607304 -0.531850017607304
X10337 | -0.0160989363213062 -0.0160989363213062
X10275 | -1.2420524389018 -1.2420524389018
X6360 | -0.0758247887716053 -0.0758247887716053
X8852 | -2.9502249634825 -2.9502249634825
X4910 | -2.4471252013464 -2.4471252013464
X2812 | -1.96877140877771 -1.96877140877771
X5046 | -0.513733206549702 -0.513733206549702
X1885 | -1.5289140755777 -1.5289140755777
X6742 | -1.5187614059542 -1.5187614059542
X5459 | -1.0078130762559 -1.0078130762559
X10668 | -2.48045323253611 -2.48045323253611
X10348 | -2.03931914828721 -2.03931914828721
X6976 | -2.5537117305212 -2.5537117305212
X3565 | -1.5334543164354 -1.5334543164354
X10065 | -0.5609235721641 -0.5609235721641
X11500 | -0.399126898264605 -0.399126898264605
X10979 | -1.2583986588289 -1.2583986588289
X9738 | -0.558759197825601 -0.558759197825601
X10005 | -0.214858445339004 -0.214858445339004
X10144 | -1.38600374339151 -1.38600374339151
X9 | -2.7713270292152 -2.7713270292152
X8 | -1.3131507996005 -1.3131507996005
X4366 | -1.75723545346411 -1.75723545346411
X10451 | -0.875996206188603 -0.875996206188603
X389 | -0.0722482174170054 -0.0722482174170054
X10461 | -0.7687131457497 -0.7687131457497
X10799 | -2.5479762631003 -2.5479762631003
X4940 | -1.2286553245504 -1.2286553245504
X2927 | -2.93220214499171 -2.93220214499171
X9034 | -2.84176492039121 -2.84176492039121
X5948 | -2.945088182576 -2.945088182576
X1688 | -2.0977810034529 -2.0977810034529
X6894 | -2.2861748384312 -2.2861748384312
X2680 | -2.96133499522701 -2.96133499522701
X5015 | -0.812820160528702 -0.812820160528702
X3860 | -2.6055024841335 -2.6055024841335
X11694 | -1.43712701462211 -1.43712701462211
X6481 | -2.5465287803673 -2.5465287803673
X10682 | -1.7569818506018 -1.7569818506018
X2751 | -0.321002882905404 -0.321002882905404
X5627 | -2.32057361933411 -2.32057361933411
X1576 | -0.163494985085002 -0.163494985085002
X9622 | -2.3390495551285 -2.3390495551285
X2783 | -1.1364590933081 -1.1364590933081
X8782 | -2.7651782962494 -2.7651782962494
X3596 | -0.506644917419202 -0.506644917419202
X3597 | -2.4894666296896 -2.4894666296896
X7631 | -2.1070968196728 -2.1070968196728
X11711 | -0.216038972139401 -0.216038972139401
X2761 | -1.5166552390438 -1.5166552390438
X10926 | -2.3604728048668 -2.3604728048668
X1422 | -1.2684575167951 -1.2684575167951
X1147 | -0.0744891904761005 -0.0744891904761005
X2458 | -0.501869591418703 -0.501869591418703
X377 | -1.6399466993753 -1.6399466993753
X358 | -2.9065581823234 -2.9065581823234
X1899 | -2.80273119919011 -2.80273119919011
X2112 | -2.8264730537776 -2.8264730537776
X565 | -1.7989089873154 -1.7989089873154
X3000 | -0.550662320572904 -0.550662320572904
X2166 | -1.4154577602167 -1.4154577602167
X1030 | -2.48659452935691 -2.48659452935691
X7110 | -0.859239354729702 -0.859239354729702
X3629 | -2.957384060137 -2.957384060137
X3734 | -2.91166224237541 -2.91166224237541
X3603 | -2.8147917394527 -2.8147917394527
X11233 | -0.0619764577132003 -0.0619764577132003
X1109 | -2.96327624330301 -2.96327624330301
X10220 | -0.166496395133507 -0.166496395133507
X10358 | -1.2633136210498 -1.2633136210498
X5684 | -0.295467725023705 -0.295467725023705
X9056 | -0.5570639418439 -0.5570639418439
X2318 | -0.00934150116520271 -0.00934150116520271
X9632 | -0.505537331337202 -0.505537331337202
X11570 | -1.07560523366561 -1.07560523366561
X2695 | -0.1233830591664 -0.1233830591664
X4889 | -0.554229333764006 -0.554229333764006
X8095 | -2.24798942240891 -2.24798942240891
X9043 | -0.654750237241402 -0.654750237241402
X4401 | -1.87613728386351 -1.87613728386351
X10810 | -2.3227829555981 -2.3227829555981
X10595 | -0.803203350165901 -0.803203350165901
X11108 | -0.686790326144603 -0.686790326144603
X10138 | -2.25245849252681 -2.25245849252681
X2406 | -1.7218188825064 -1.7218188825064
X11089 | -0.796541247284104 -0.796541247284104
X4290 | -0.902029372751805 -0.902029372751805
X5989 | -0.782891289331104 -0.782891289331104
X527 | -2.9859187658877 -2.9859187658877
X2431 | -0.0432866290212033 -0.0432866290212033
X2709 | -0.385445992928005 -0.385445992928005
X7623 | -2.866907841526 -2.866907841526
X4094 | -2.41269235778601 -2.41269235778601
X3358 | -0.336865418125001 -0.336865418125001
X9215 | -1.2359339471441 -1.2359339471441
X4419 | -0.706180591369105 -0.706180591369105
X9599 | -1.352641542675 -1.352641542675
X10501 | -1.5076406684239 -1.5076406684239
X9617 | -1.47972497739831 -1.47972497739831
X6257 | -0.0165412849747 -0.0165412849747
X6256 | -2.5921843587421 -2.5921843587421
X4723 | -1.4111852045171 -1.4111852045171
X11186 | -0.286762552103106 -0.286762552103106
X3725 | -2.6046053781175 -2.6046053781175
X5832 | -1.5215890877881 -1.5215890877881
X7567 | -1.1416904178914 -1.1416904178914
X4762 | -0.442950395867307 -0.442950395867307
X10850 | -2.5622390157078 -2.5622390157078
X10414 | -0.101694858865905 -0.101694858865905
X11753 | -0.343114790506704 -0.343114790506704
X8500 | -1.8940754968208 -1.8940754968208
X11561 | -0.278758744010702 -0.278758744010702
X7087 | -1.3319331386593 -1.3319331386593
X7766 | -0.975242246640903 -0.975242246640903
X9826 | -2.95792961935521 -2.95792961935521
X10272 | -2.7534410411027 -2.7534410411027
X8478 | -1.9036702872254 -1.9036702872254
X3510 | -2.97954293782831 -2.97954293782831
X4004 | -0.0103807055858027 -0.0103807055858027
X3825 | -0.913426048820902 -0.913426048820902
X9674 | -2.39707837603061 -2.39707837603061
X11193 | -0.540619288338405 -0.540619288338405
X7850 | -1.1690194350668 -1.1690194350668
X4733 | -0.172952286433507 -0.172952286433507
X8823 | -0.254387129098205 -0.254387129098205
X4453 | -2.2824979126454 -2.2824979126454
X8365 | -0.208901375066503 -0.208901375066503
X4934 | -0.440384193789306 -0.440384193789306
X3848 | -2.53934630518781 -2.53934630518781
X3849 | -0.797097591916106 -0.797097591916106
X5266 | -1.0224824866746 -1.0224824866746
X9732 | -1.242036189884 -1.242036189884
X10034 | -1.4139363924042 -1.4139363924042
X4214 | -2.6547982671764 -2.6547982671764
X1775 | -0.560940850759003 -0.560940850759003
X7708 | -2.5876642162912 -2.5876642162912
X10321 | -1.450525951339 -1.450525951339
X2009 | -2.50554234534511 -2.50554234534511
X6699 | -0.786326164612603 -0.786326164612603
X6004 | -0.834019209724005 -0.834019209724005
X10599 | -0.433077773312206 -0.433077773312206
X10178 | -0.559558660956107 -0.559558660956107
X10675 | -2.4109900211916 -2.4109900211916
X11465 | -1.38350818399341 -1.38350818399341
X9790 | -1.0487725466956 -1.0487725466956
X10915 | -0.142972945701402 -0.142972945701402
X6367 | -0.180926794186306 -0.180926794186306
X7577 | -0.0415376010351025 -0.0415376010351025
X8415 | -0.0615941954311054 -0.0615941954311054
X907 | -0.655280333943701 -0.655280333943701
X10727 | -2.1192827916239 -2.1192827916239
X10081 | -1.43429755512631 -1.43429755512631
X397 | -2.3238957615104 -2.3238957615104
X11689 | -1.07358293887231 -1.07358293887231
X7611 | -1.7403176492081 -1.7403176492081
X7610 | -2.9454975693953 -2.9454975693953
X5121 | -0.345357775921002 -0.345357775921002
X11164 | -1.14932202687491 -1.14932202687491
X3505 | -2.1359990215861 -2.1359990215861
X3299 | -1.4685245538131 -1.4685245538131
X2072 | -1.8064326688182 -1.8064326688182
X9169 | -2.1810407247395 -2.1810407247395
X7776 | -1.71027841069741 -1.71027841069741
X3316 | -2.9354799336289 -2.9354799336289
X3975 | -1.3214770748746 -1.3214770748746
X8267 | -0.298981821863002 -0.298981821863002
X8748 | -0.571768302004806 -0.571768302004806
X465 | -2.0802318358329 -2.0802318358329
X10889 | -1.5207368668635 -1.5207368668635
X599 | -1.9290138871875 -1.9290138871875
X10797 | -0.971627990249601 -0.971627990249601
X9504 | -0.877510006539602 -0.877510006539602
X2608 | -2.9760732545984 -2.9760732545984
X2743 | -1.86800165358 -1.86800165358
X4243 | -1.8339184981306 -1.8339184981306
X4242 | -2.769651293289 -2.769651293289
X9950 | -0.0753219919279999 -0.0753219919279999
X7386 | -0.656965341651905 -0.656965341651905
X7387 | -2.2638029807713 -2.2638029807713
X1356 | -1.0888256155886 -1.0888256155886
X9616 | -2.0947987327818 -2.0947987327818
X3181 | -2.26817904319621 -2.26817904319621
X3761 | -0.381866567535404 -0.381866567535404
X11235 | -0.1119459194597 -0.1119459194597
X9285 | -0.193055788055105 -0.193055788055105
X6772 | -1.2394888903946 -1.2394888903946
X5409 | -0.532133840723006 -0.532133840723006
X10257 | -0.850158134708202 -0.850158134708202
X9689 | -0.607758165802906 -0.607758165802906
X860 | -1.8770609151107 -1.8770609151107
X11456 | -0.106154547538701 -0.106154547538701
X11851 | -0.00706722331240428 -0.00706722331240428
X3789 | -0.562193861464102 -0.562193861464102
X5666 | -2.7381295077503 -2.7381295077503
X7457 | 0 0
X7341 | -2.6883697828744 -2.6883697828744
X9897 | -1.7769495632966 -1.7769495632966
X3985 | -0.325617288937806 -0.325617288937806
X3984 | -2.3300280757249 -2.3300280757249
X11707 | -0.766110760392706 -0.766110760392706
X2758 | -1.13455646135851 -1.13455646135851
X2262 | -2.76650002459071 -2.76650002459071
X3463 | -0.958249851828505 -0.958249851828505
X1599 | -2.8761012316682 -2.8761012316682
X4882 | -2.4475554304664 -2.4475554304664
X2905 | -2.9482579047326 -2.9482579047326
X4534 | -2.84030005498791 -2.84030005498791
X3714 | -0.775307963602302 -0.775307963602302
X3715 | -1.1147508658469 -1.1147508658469
X1824 | -0.228181635495304 -0.228181635495304
X2867 | -1.8593421340921 -1.8593421340921
X11146 | -0.139627310447402 -0.139627310447402
X2726 | -1.864115779521 -1.864115779521
