X1244 | -0.0558445835486054 -0.0558445835486054
X12052 | -0.00503249745820256 -0.00503249745820256
X3251 | -1.3936778933276 -1.3936778933276
X10308 | -0.887101305183002 -0.887101305183002
X2203 | -1.27221736335201 -1.27221736335201
X10289 | -1.9688507819083 -1.9688507819083
X2140 | -2.8381591045763 -2.8381591045763
X301 | -2.66083889245061 -2.66083889245061
X11886 | -2.5971588848625 -2.5971588848625
X11896 | -0.5572324167006 -0.5572324167006
X9362 | -0.0741641172208034 -0.0741641172208034
X923 | -2.0669642833527 -2.0669642833527
X3100 | -0.510199354263001 -0.510199354263001
X11728 | -1.2328853281215 -1.2328853281215
X10925 | -0.251750471536106 -0.251750471536106
X5901 | -1.0244005154818 -1.0244005154818
X9490 | -1.0851580041926 -1.0851580041926
X1034 | -2.0023478174117 -2.0023478174117
X12161 | -0.175345978466801 -0.175345978466801
X11910 | -0.363825008506005 -0.363825008506005
X12384 | -0.0540500662755008 -0.0540500662755008
X11575 | -2.0260153824929 -2.0260153824929
X9179 | -2.8669056475628 -2.8669056475628
X10660 | -2.7357641353738 -2.7357641353738
X2799 | -1.2777454142925 -1.2777454142925
X11813 | -1.0445254622027 -1.0445254622027
X501 | -0.853672494180501 -0.853672494180501
X11259 | -0.495330448262401 -0.495330448262401
X9865 | -2.924562321743 -2.924562321743
X2673 | -2.6514344613534 -2.6514344613534
X11759 | -0.151675434317504 -0.151675434317504
X1037 | -0.190295755863204 -0.190295755863204
X2397 | -2.3434593379498 -2.3434593379498
X5074 | -2.270850735018 -2.270850735018
X5075 | -2.5606377494987 -2.5606377494987
X9839 | -0.887924260692699 -0.887924260692699
X1027 | -2.0610601503868 -2.0610601503868
X8321 | -2.8884123712778 -2.8884123712778
X7764 | -0.937551181996305 -0.937551181996305
X11292 | -0.524364371784003 -0.524364371784003
X11002 | -0.547482705675101 -0.547482705675101
X10866 | -0.429107090458302 -0.429107090458302
X636 | -1.5611616654787 -1.5611616654787
X7814 | -1.5492674473208 -1.5492674473208
X4832 | -2.0052847531624 -2.0052847531624
X2852 | -2.6356368649285 -2.6356368649285
X7322 | -2.9856738264207 -2.9856738264207
X10974 | -1.7896878132597 -1.7896878132597
X8834 | -2.89891249313951 -2.89891249313951
X2470 | -1.6730663885828 -1.6730663885828
X2471 | -1.5683899540454 -1.5683899540454
X12336 | -0.180968955159202 -0.180968955159202
X3821 | -1.0555987393018 -1.0555987393018
X10460 | -0.0932093993761001 -0.0932093993761001
X4030 | -1.5153363172431 -1.5153363172431
X11252 | -0.518087557749801 -0.518087557749801
X2825 | -0.475341889774406 -0.475341889774406
X2824 | -2.240625631297 -2.240625631297
X11277 | -2.7716497345828 -2.7716497345828
X3263 | -0.237428528023905 -0.237428528023905
X842 | -0.00542742689140141 -0.00542742689140141
X5217 | -1.3912089751102 -1.3912089751102
X6472 | -1.0575105075259 -1.0575105075259
X3342 | -1.255097375717 -1.255097375717
X11227 | -1.9514760382008 -1.9514760382008
X7896 | -0.401414188323599 -0.401414188323599
X7612 | -0.141626159660504 -0.141626159660504
X11513 | -0.312379251932704 -0.312379251932704
X1818 | -0.373533063568203 -0.373533063568203
X11980 | -0.665364339016399 -0.665364339016399
X11512 | -0.926105859456605 -0.926105859456605
X7767 | -1.2259586008731 -1.2259586008731
X9420 | -1.2822555836756 -1.2822555836756
X58 | -0.544810140738299 -0.544810140738299
X11223 | -0.0670194702689031 -0.0670194702689031
X11841 | -1.1894652585033 -1.1894652585033
X3186 | -0.622753336094306 -0.622753336094306
X11299 | -0.568858833052204 -0.568858833052204
X6733 | -2.94693254423331 -2.94693254423331
X10986 | -2.3365171027836 -2.3365171027836
X11775 | -2.5869790641591 -2.5869790641591
X1555 | -0.398184240097201 -0.398184240097201
X11305 | -1.1576785510406 -1.1576785510406
X5235 | -0.970479399897201 -0.970479399897201
X10492 | -0.8036197519396 -0.8036197519396
X7096 | -2.8109567456413 -2.8109567456413
X2545 | -2.104640397476 -2.104640397476
X942 | -1.77538419957271 -1.77538419957271
X7174 | -1.4375413104426 -1.4375413104426
X781 | -0.414020173950099 -0.414020173950099
X1163 | -2.4388426642399 -2.4388426642399
X11662 | -0.800878484733403 -0.800878484733403
X1369 | -1.0483647699002 -1.0483647699002
X3922 | -1.0723549537361 -1.0723549537361
X685 | -0.0643421960995028 -0.0643421960995028
X8692 | -0.152094386285199 -0.152094386285199
X5069 | -2.4739352166653 -2.4739352166653
X4381 | -1.32289908919481 -1.32289908919481
X4380 | -0.106347420020001 -0.106347420020001
X8750 | -1.2499842799734 -1.2499842799734
X5448 | -2.7854956418742 -2.7854956418742
X4887 | -2.0885725112166 -2.0885725112166
X10193 | -1.5282343388535 -1.5282343388535
X11721 | -0.383609298616705 -0.383609298616705
X10899 | -1.2440517302603 -1.2440517302603
X11135 | -0.351168950088301 -0.351168950088301
X9109 | -1.5165575968567 -1.5165575968567
X7129 | -2.4330065916292 -2.4330065916292
X2893 | -1.3249134435319 -1.3249134435319
X108 | -1.0978765273467 -1.0978765273467
X9714 | -2.27412310615181 -2.27412310615181
X4870 | -0.592412429396106 -0.592412429396106
X3708 | -2.8868374829181 -2.8868374829181
X2723 | -2.8456846650224 -2.8456846650224
X4865 | -1.6509125183802 -1.6509125183802
X10836 | -2.4605882086326 -2.4605882086326
X8818 | -1.4423527757172 -1.4423527757172
X10993 | -1.161553967977 -1.161553967977
X10459 | -1.6164837665856 -1.6164837665856
X10916 | -2.94281370285901 -2.94281370285901
X11033 | -0.908675744198305 -0.908675744198305
X5158 | -2.0661471267231 -2.0661471267231
X9552 | -0.769153768429504 -0.769153768429504
X5275 | -0.0518081181217056 -0.0518081181217056
X8413 | -2.39816834195521 -2.39816834195521
X9135 | -2.72200906416401 -2.72200906416401
X12027 | -0.410165922017804 -0.410165922017804
X233 | -0.823695469647703 -0.823695469647703
X11148 | -1.054899973562 -1.054899973562
X11852 | -0.00490886019539971 -0.00490886019539971
X6376 | -0.861652573105005 -0.861652573105005
X11272 | -0.442311502061806 -0.442311502061806
X5150 | -1.9722682947759 -1.9722682947759
X11783 | -0.621600862126805 -0.621600862126805
X11155 | -1.6303627439775 -1.6303627439775
X11879 | -0.781427530339002 -0.781427530339002
X9957 | -2.4140155320056 -2.4140155320056
X10259 | -0.862925169523805 -0.862925169523805
X5998 | -1.0971736921929 -1.0971736921929
X11895 | -0.8731402885169 -0.8731402885169
X10070 | -2.4829678412061 -2.4829678412061
X10246 | -2.40463434462441 -2.40463434462441
X11373 | -1.6811977336183 -1.6811977336183
X9742 | -2.9477267134935 -2.9477267134935
X9885 | -2.5969913795125 -2.5969913795125
X10722 | -0.250332935247606 -0.250332935247606
X10731 | -0.912857549032204 -0.912857549032204
X10367 | -0.611290668603004 -0.611290668603004
X11071 | -0.1388397768606 -0.1388397768606
X165 | -2.5668114130385 -2.5668114130385
X10590 | -2.0370666612871 -2.0370666612871
X2835 | -1.0549709368497 -1.0549709368497
X5013 | -0.144771165680204 -0.144771165680204
X10505 | -1.2226039704401 -1.2226039704401
X1557 | -0.380362248513904 -0.380362248513904
X11819 | -1.15740367909891 -1.15740367909891
X345 | -1.782892561052 -1.782892561052
X344 | -2.8411346417852 -2.8411346417852
X640 | -2.90529333986341 -2.90529333986341
X5364 | -2.9080808360595 -2.9080808360595
X9387 | -2.78072782186791 -2.78072782186791
X2076 | -1.40239376924 -1.40239376924
X3303 | -2.9234281203244 -2.9234281203244
X10953 | -1.7069123976398 -1.7069123976398
X10465 | -0.145442892098799 -0.145442892098799
X7054 | -2.64915369800291 -2.64915369800291
X4685 | -1.5979344863445 -1.5979344863445
X10606 | -2.0786396716721 -2.0786396716721
X487 | -0.551937729818803 -0.551937729818803
X10627 | -2.5080548347905 -2.5080548347905
X1419 | -1.6454838104546 -1.6454838104546
X9330 | -1.5215059260372 -1.5215059260372
X10649 | -2.62379853799941 -2.62379853799941
X9097 | -2.93572978279551 -2.93572978279551
X4916 | -2.6759418665897 -2.6759418665897
X4917 | -1.0949744142126 -1.0949744142126
X10832 | -0.472520321840399 -0.472520321840399
X9610 | -2.8450426782947 -2.8450426782947
X8538 | -1.568511394551 -1.568511394551
X11508 | -1.2091586727183 -1.2091586727183
X1266 | -2.8523077522405 -2.8523077522405
X4743 | -1.2235577367246 -1.2235577367246
X3976 | -2.0744582244661 -2.0744582244661
X12060 | -0.0437545389868035 -0.0437545389868035
X12179 | -0.293628833955204 -0.293628833955204
X3623 | -0.324039028259001 -0.324039028259001
X9476 | -0.314340803073705 -0.314340803073705
X5447 | -2.5959228007123 -2.5959228007123
X7462 | -1.0460774211679 -1.0460774211679
X7463 | -0.383899969048805 -0.383899969048805
X9078 | -2.8519132845104 -2.8519132845104
X8225 | -2.2852215149906 -2.2852215149906
X10054 | -1.7020249825437 -1.7020249825437
X9853 | -0.881025390699506 -0.881025390699506
X9355 | -1.5298839295283 -1.5298839295283
X9121 | -1.21249771351 -1.21249771351
X4147 | -1.12590388767421 -1.12590388767421
X10410 | -0.8050220324658 -0.8050220324658
X4841 | -1.0356409221422 -1.0356409221422
X10801 | -0.977115773130201 -0.977115773130201
X5785 | -1.9291164013557 -1.9291164013557
X969 | -2.84016042784791 -2.84016042784791
X12367 | -0.236374563071905 -0.236374563071905
X10566 | -0.626723969355204 -0.626723969355204
X1768 | -1.1305173709989 -1.1305173709989
X10574 | -2.1982649608981 -2.1982649608981
X2068 | -2.9307416081429 -2.9307416081429
X11867 | -0.00566390831960462 -0.00566390831960462
X8513 | -2.41453982144601 -2.41453982144601
X10240 | -2.63911368325351 -2.63911368325351
X4389 | -2.6192950692494 -2.6192950692494
X4736 | -1.4267153309193 -1.4267153309193
X11197 | -1.0842223749496 -1.0842223749496
X9511 | -0.304046549834304 -0.304046549834304
X11304 | -0.7740071250592 -0.7740071250592
X5520 | -0.338895237073302 -0.338895237073302
X8287 | -0.185894131427602 -0.185894131427602
X7865 | -2.2762754922733 -2.2762754922733
X10658 | -1.83032857510261 -1.83032857510261
X10973 | -2.3609341231641 -2.3609341231641
X3537 | -1.3613802110776 -1.3613802110776
X4312 | -0.216562986373901 -0.216562986373901
X6297 | -2.2160071190447 -2.2160071190447
X4742 | -2.9927127810661 -2.9927127810661
X11693 | -2.5087073778268 -2.5087073778268
X6274 | -2.9529147141148 -2.9529147141148
X6275 | -0.323345695389399 -0.323345695389399
X8304 | -1.3666966971941 -1.3666966971941
X3309 | -1.817871961277 -1.817871961277
X10631 | -1.1785658388399 -1.1785658388399
X2006 | -0.322737878887004 -0.322737878887004
X3547 | -0.510814036941206 -0.510814036941206
X10003 | -1.2017459578347 -1.2017459578347
X9206 | -0.802313819294802 -0.802313819294802
X8594 | -0.0241158278659057 -0.0241158278659057
X13 | -0.109122043009904 -0.109122043009904
X8784 | -2.8785532575566 -2.8785532575566
X8873 | -0.966931327711805 -0.966931327711805
X10101 | -0.585125995567104 -0.585125995567104
X3153 | -1.0889354562387 -1.0889354562387
X3152 | -2.611629642779 -2.611629642779
X5626 | -0.407132413471103 -0.407132413471103
X10694 | -1.1829402975273 -1.1829402975273
X9045 | -1.87120068236261 -1.87120068236261
X4595 | -0.746943481033703 -0.746943481033703
X4594 | -0.440497658914005 -0.440497658914005
X6776 | -1.4946791434195 -1.4946791434195
X586 | -1.9146297359839 -1.9146297359839
X9027 | -0.711613502819105 -0.711613502819105
X11375 | 0 0
X960 | -1.06921115191651 -1.06921115191651
X7712 | -2.99378707422881 -2.99378707422881
X9457 | -0.620662360685003 -0.620662360685003
X998 | -0.8520457965788 -0.8520457965788
X7636 | -2.412764556706 -2.412764556706
X7637 | -0.895680146059 -0.895680146059
X4440 | -2.1991961686872 -2.1991961686872
X5007 | -2.0761552504264 -2.0761552504264
X4868 | -1.0838629205246 -1.0838629205246
X11697 | -0.403751828474903 -0.403751828474903
X11462 | -0.285229483852206 -0.285229483852206
X11679 | -0.696994434809305 -0.696994434809305
X11725 | -0.0316465292126011 -0.0316465292126011
X10994 | -2.8048639367335 -2.8048639367335
X7033 | -0.317950001685006 -0.317950001685006
X10514 | -1.9859437630512 -1.9859437630512
X11466 | -1.8346033596899 -1.8346033596899
X1857 | -0.643976992461802 -0.643976992461802
X1856 | -0.598792847245903 -0.598792847245903
X11744 | -0.0863213168923025 -0.0863213168923025
X9022 | -0.425045298412499 -0.425045298412499
X2142 | -2.4203684984241 -2.4203684984241
X9906 | -0.369510114658603 -0.369510114658603
X77 | -2.9118552887812 -2.9118552887812
X10705 | -1.09190762112851 -1.09190762112851
X1840 | -1.7873837775551 -1.7873837775551
X9013 | -2.3526861048304 -2.3526861048304
X10919 | -0.733562452253004 -0.733562452253004
X10531 | -0.109081948176005 -0.109081948176005
X10151 | -0.0872357517947009 -0.0872357517947009
X3991 | -2.3822518042289 -2.3822518042289
X9894 | -0.549098645802601 -0.549098645802601
X9305 | -0.696188416331999 -0.696188416331999
X11570 | -1.1236598894466 -1.1236598894466
X6676 | -1.2997263127472 -1.2997263127472
X11271 | -1.57461860147311 -1.57461860147311
X10333 | -1.71925213560461 -1.71925213560461
X5229 | -0.3958624145016 -0.3958624145016
X6812 | -2.12156095518731 -2.12156095518731
X8703 | -1.2334681092762 -1.2334681092762
X11128 | -0.158039127476499 -0.158039127476499
X7962 | -0.592278325231803 -0.592278325231803
X3259 | -2.3439413155429 -2.3439413155429
X4824 | -0.726742487400806 -0.726742487400806
X12145 | -0.237530271057103 -0.237530271057103
X6551 | -1.2419302838389 -1.2419302838389
X2657 | -0.0768124347086996 -0.0768124347086996
X8569 | -2.1708087120205 -2.1708087120205
X11087 | -0.5904767441098 -0.5904767441098
X1730 | -1.4652399660554 -1.4652399660554
X2295 | -2.0904739166144 -2.0904739166144
X2661 | -0.560224640183201 -0.560224640183201
X2025 | -2.9280018454883 -2.9280018454883
X1805 | -1.9742647551466 -1.9742647551466
X2062 | -1.73692863620821 -1.73692863620821
X10912 | -0.892872401978799 -0.892872401978799
X9413 | -2.1183119465131 -2.1183119465131
X6010 | -1.7434774192516 -1.7434774192516
X4042 | -2.2601828046609 -2.2601828046609
X4405 | -1.3542235549539 -1.3542235549539
X6689 | -1.826960409293 -1.826960409293
X9995 | -1.1186489125248 -1.1186489125248
X6884 | -0.6302682599053 -0.6302682599053
X9220 | -1.7689793980681 -1.7689793980681
X2457 | -2.3612027722411 -2.3612027722411
X2392 | -1.5092377485708 -1.5092377485708
X2910 | -0.0693503301591036 -0.0693503301591036
X11683 | -1.7259496666957 -1.7259496666957
X7871 | -0.246649882989004 -0.246649882989004
X10236 | -2.8632425854448 -2.8632425854448
X5681 | -1.4949941039086 -1.4949941039086
X10710 | -1.8699942952953 -1.8699942952953
X5593 | -2.7684224252589 -2.7684224252589
X4011 | -1.2385426685214 -1.2385426685214
X10745 | -1.500086136628 -1.500086136628
X9877 | -2.90613901522011 -2.90613901522011
X1801 | -0.253224047832205 -0.253224047832205
X11142 | -2.7775555648841 -2.7775555648841
X7390 | -0.9107484582346 -0.9107484582346
X10335 | -2.6699049852323 -2.6699049852323
X3662 | -2.9502685277257 -2.9502685277257
X9087 | -2.6709459295962 -2.6709459295962
X11755 | -1.082678549923 -1.082678549923
X9057 | -2.9112893685233 -2.9112893685233
X5915 | -0.6915106745437 -0.6915106745437
X3727 | -2.83905467879961 -2.83905467879961
X10850 | -0.3207677977625 -0.3207677977625
X2973 | -0.5069443965331 -0.5069443965331
X8720 | -1.44398741307671 -1.44398741307671
X1671 | -1.3374580030795 -1.3374580030795
X10693 | -2.3654099602718 -2.3654099602718
X11789 | -2.0366412601434 -2.0366412601434
X4766 | -2.5136176168453 -2.5136176168453
X6601 | -1.33711007446981 -1.33711007446981
X8597 | -1.3467999072746 -1.3467999072746
X1823 | -0.6350411118474 -0.6350411118474
X9508 | -0.460418571252404 -0.460418571252404
X3506 | -2.5263604593929 -2.5263604593929
X11761 | -0.572988771367804 -0.572988771367804
X10498 | -2.9446250062902 -2.9446250062902
X12007 | -0.0171775259078046 -0.0171775259078046
X9433 | -0.412100330460802 -0.412100330460802
X7178 | -1.3424171127845 -1.3424171127845
X7179 | -0.8652441180311 -0.8652441180311
X5955 | -0.1918638101779 -0.1918638101779
X10221 | -1.0682813089807 -1.0682813089807
X1494 | -2.3558982289396 -2.3558982289396
X9494 | -1.0921414692421 -1.0921414692421
X10666 | -0.260231997817804 -0.260231997817804
X10329 | -0.450612804852405 -0.450612804852405
X10201 | -0.113731545629001 -0.113731545629001
X8213 | -1.99919819296341 -1.99919819296341
X10534 | -0.158505306579201 -0.158505306579201
X5516 | -2.6051166979596 -2.6051166979596
X10978 | -2.6599131405819 -2.6599131405819
X7107 | -2.748388066655 -2.748388066655
X8266 | -0.668746962910504 -0.668746962910504
X5419 | -0.123230604222101 -0.123230604222101
X9870 | -1.4287366289646 -1.4287366289646
X10307 | -2.0618393907789 -2.0618393907789
X6781 | -2.0562327224761 -2.0562327224761
X6647 | -2.1667444619816 -2.1667444619816
X6646 | -2.2578519070521 -2.2578519070521
X9443 | -2.4800213109702 -2.4800213109702
X731 | -0.5788087605033 -0.5788087605033
X11038 | -0.451527923578404 -0.451527923578404
X388 | -1.20726147573441 -1.20726147573441
X6991 | -1.25017160782591 -1.25017160782591
X2104 | -2.004076136509 -2.004076136509
X2618 | -1.4935457333923 -1.4935457333923
X1807 | -0.229133368469803 -0.229133368469803
X836 | -2.0113474766258 -2.0113474766258
X9909 | -1.6374141310807 -1.6374141310807
X11495 | -0.398060461739099 -0.398060461739099
X35 | -1.7237574260216 -1.7237574260216
X6979 | -2.98741912934931 -2.98741912934931
X11469 | -1.4652953536715 -1.4652953536715
X4027 | -2.6871830869932 -2.6871830869932
X6419 | -0.775168090593105 -0.775168090593105
X12128 | -0.896587790222902 -0.896587790222902
X8308 | -2.371023731539 -2.371023731539
X1735 | -2.9251496437937 -2.9251496437937
X10884 | -2.1757753172424 -2.1757753172424
X4672 | -2.4687568901573 -2.4687568901573
X10729 | -0.778829160612105 -0.778829160612105
X10596 | -1.2263865668792 -1.2263865668792
X11669 | -1.96709904586901 -1.96709904586901
X11357 | -1.6014011115767 -1.6014011115767
X5967 | -1.8576365145855 -1.8576365145855
X10462 | -2.3394509588834 -2.3394509588834
X2797 | -2.0956730043981 -2.0956730043981
X3459 | -2.2195325950161 -2.2195325950161
X11811 | -0.0956468903460035 -0.0956468903460035
X10669 | -1.5927292231936 -1.5927292231936
X5152 | -1.2020201494452 -1.2020201494452
X11862 | -0.582100191386402 -0.582100191386402
X4089 | -2.66190554481 -2.66190554481
X10886 | -1.9520742762834 -1.9520742762834
X11994 | -1.3173789340072 -1.3173789340072
X2210 | -0.705916335107801 -0.705916335107801
X4827 | -1.6433977817651 -1.6433977817651
X2530 | -1.9592891000211 -1.9592891000211
X2306 | -2.9625052521005 -2.9625052521005
X9659 | -2.14475333062001 -2.14475333062001
X1349 | -1.6103626233526 -1.6103626233526
X5220 | -2.9821146524046 -2.9821146524046
X6079 | -0.429146103328101 -0.429146103328101
X4879 | -0.479321613209301 -0.479321613209301
X10390 | -1.5649278941564 -1.5649278941564
X1841 | -2.33886295859701 -2.33886295859701
X1233 | -0.832165389787406 -0.832165389787406
X1232 | -1.1082045994699 -1.1082045994699
X1371 | -0.342956951586501 -0.342956951586501
X10327 | -0.850065522361604 -0.850065522361604
X11220 | -1.2775840270333 -1.2775840270333
X2367 | -2.7421453851275 -2.7421453851275
X4605 | -2.5005359288771 -2.5005359288771
X6871 | -0.229428670601905 -0.229428670601905
X802 | -2.0294719466474 -2.0294719466474
X11645 | -0.689333865651903 -0.689333865651903
X10904 | -1.0965920384042 -1.0965920384042
X3498 | -2.9746993754525 -2.9746993754525
X9639 | -1.1536954406183 -1.1536954406183
X4710 | -2.87148012011311 -2.87148012011311
X4885 | -0.776106951758301 -0.776106951758301
X8809 | -2.1544124856591 -2.1544124856591
X11461 | -0.402094372781001 -0.402094372781001
X10011 | -2.9598267890979 -2.9598267890979
X11422 | -2.74650658923201 -2.74650658923201
X9175 | -0.888419522205403 -0.888419522205403
X9456 | -0.174918391043299 -0.174918391043299
X2333 | -1.7710766089149 -1.7710766089149
X10019 | -2.8122505580541 -2.8122505580541
X10575 | -2.52163235563791 -2.52163235563791
X12197 | -0.512386627961 -0.512386627961
X12155 | -0.534614075208104 -0.534614075208104
X4582 | -1.941597669851 -1.941597669851
X10493 | -0.271130611421604 -0.271130611421604
X6863 | -1.8655169298872 -1.8655169298872
X10858 | -0.669978106627305 -0.669978106627305
X8530 | -2.4772543944419 -2.4772543944419
X11005 | -1.0489951022901 -1.0489951022901
X3853 | -1.8782747732476 -1.8782747732476
X6164 | -1.9672095354181 -1.9672095354181
X10875 | -0.7767985635437 -0.7767985635437
X9276 | -0.849068040959502 -0.849068040959502
X11194 | -1.8825529022142 -1.8825529022142
X11322 | -2.4895870001055 -2.4895870001055
X11198 | -0.296520865755205 -0.296520865755205
X3575 | -2.1675670179539 -2.1675670179539
X10803 | -0.987853480735801 -0.987853480735801
X5823 | -0.804267125437001 -0.804267125437001
X3244 | -2.3952090069652 -2.3952090069652
X3245 | -1.3714524835814 -1.3714524835814
X11768 | -0.333611766574904 -0.333611766574904
X11897 | -0.357396083185499 -0.357396083185499
X1512 | -1.2817099587992 -1.2817099587992
X3785 | -2.0641499951016 -2.0641499951016
X4020 | -0.6719443760812 -0.6719443760812
X4021 | -1.7232517506927 -1.7232517506927
X1409 | -2.51174220931721 -2.51174220931721
X8244 | -1.7524104074109 -1.7524104074109
X3846 | -2.5374907872174 -2.5374907872174
X11073 | -0.931563345948206 -0.931563345948206
X11353 | -2.5654970866162 -2.5654970866162
X11480 | -2.3016756679863 -2.3016756679863
X1167 | -2.2240390966181 -2.2240390966181
X1071 | -2.4495441354811 -2.4495441354811
X1070 | -1.8835238828324 -1.8835238828324
X1024 | -1.6244617884513 -1.6244617884513
X8540 | -0.584005889715606 -0.584005889715606
X258 | -2.1626559707802 -2.1626559707802
X9973 | -0.721082970499999 -0.721082970499999
X11070 | -0.9933597191703 -0.9933597191703
X11490 | -1.0641281465069 -1.0641281465069
X9660 | -2.881559651345 -2.881559651345
X7660 | -2.4650045237504 -2.4650045237504
X10963 | -2.6423755099531 -2.6423755099531
X9041 | -1.6681271446869 -1.6681271446869
X3692 | -2.9102333975025 -2.9102333975025
X6574 | -2.0792237038259 -2.0792237038259
X11765 | -0.968920321203804 -0.968920321203804
X3959 | -2.5722540146671 -2.5722540146671
X2176 | -1.9116571792402 -1.9116571792402
X3958 | -1.9569067473058 -1.9569067473058
X5347 | -2.6985907300841 -2.6985907300841
X10298 | -1.9319417118095 -1.9319417118095
X1125 | -0.139691830845599 -0.139691830845599
X3504 | -0.0695545517374043 -0.0695545517374043
X5400 | -0.482310808030903 -0.482310808030903
X10093 | -0.122404606780101 -0.122404606780101
X5619 | -1.1081947730854 -1.1081947730854
X3107 | -0.842371822334805 -0.842371822334805
X10205 | -1.51374562969431 -1.51374562969431
X10400 | -2.36956037348141 -2.36956037348141
X5305 | -2.4878007941879 -2.4878007941879
X2195 | -1.1466957412195 -1.1466957412195
X8275 | -2.5089725372382 -2.5089725372382
X10702 | -0.697165383026004 -0.697165383026004
X6460 | -2.5548021749128 -2.5548021749128
X4989 | -0.4683334592264 -0.4683334592264
X9011 | -0.807064307620806 -0.807064307620806
X10983 | -1.8735277375672 -1.8735277375672
X11801 | -0.389360138448005 -0.389360138448005
X11341 | -1.0202024546452 -1.0202024546452
X9586 | -1.57181213842711 -1.57181213842711
X4656 | -0.0146365414839025 -0.0146365414839025
X4657 | -0.778296225238606 -0.778296225238606
X10870 | -1.45367359556261 -1.45367359556261
X11080 | -1.4570523400325 -1.4570523400325
X5952 | -2.0555480152834 -2.0555480152834
X4828 | -0.5782710683998 -0.5782710683998
X9641 | -2.1485324988607 -2.1485324988607
X3230 | -1.8174811906647 -1.8174811906647
X2883 | -2.4081957929302 -2.4081957929302
