X17831 | -20.3040000000001 -20.3040000000001
X27663 | -23.6990000000001 -23.6990000000001
X22236 | -22.3689999999999 -22.3689999999999
X44583 | -5.06700000000001 -5.06700000000001
X45708 | -1.8130000000001 -1.8130000000001
X36390 | -7.94299999999998 -7.94299999999998
X17638 | -27.1279999999999 -27.1279999999999
X43579 | -4.88100000000009 -4.88100000000009
X17641 | -16.9659999999999 -16.9659999999999
X41827 | -13.481 -13.481
X35317 | -3.23900000000003 -3.23900000000003
X31994 | -9.10799999999995 -9.10799999999995
X12668 | -14.3420000000001 -14.3420000000001
X18509 | -6.50399999999991 -6.50399999999991
X17621 | -8.30899999999997 -8.30899999999997
X17411 | -13.7619999999999 -13.7619999999999
X20091 | -15.739 -15.739
X13812 | -14.3320000000001 -14.3320000000001
X15544 | -12.559 -12.559
X21191 | -2.12699999999995 -2.12699999999995
X19610 | -7.08999999999992 -7.08999999999992
X35771 | -2.66699999999992 -2.66699999999992
X15840 | -11.3620000000001 -11.3620000000001
X22601 | -0.673999999999978 -0.673999999999978
X1122 | -24.4390000000001 -24.4390000000001
X12724 | -37.9839999999999 -37.9839999999999
X13154 | -25.2950000000001 -25.2950000000001
X10289 | -6.13499999999999 -6.13499999999999
X44816 | -9.11500000000001 -9.11500000000001
X36656 | -6.12599999999998 -6.12599999999998
X34109 | -19.953 -19.953
X20840 | -17.6210000000001 -17.6210000000001
X15171 | -16.635 -16.635
X17620 | -16.2070000000001 -16.2070000000001
X51782 | -1.04899999999998 -1.04899999999998
X32918 | -10.433 -10.433
X29268 | -2.53099999999995 -2.53099999999995
X22698 | -9.69900000000007 -9.69900000000007
X24659 | -6.51999999999998 -6.51999999999998
X38564 | -5.48900000000003 -5.48900000000003
X28163 | -5.71199999999999 -5.71199999999999
X29798 | -6.66100000000006 -6.66100000000006
X11919 | -26.229 -26.229
X21357 | -14.5150000000001 -14.5150000000001
X23463 | -19.672 -19.672
X23085 | -25.654 -25.654
X23906 | -14.4300000000001 -14.4300000000001
X41019 | -10.3320000000001 -10.3320000000001
X34438 | -9.46299999999997 -9.46299999999997
X30666 | -8.93399999999997 -8.93399999999997
X36416 | -15.0170000000001 -15.0170000000001
X41439 | -10.575 -10.575
X31429 | -21.1759999999999 -21.1759999999999
X33450 | -9.99600000000009 -9.99600000000009
X29427 | -8.91000000000008 -8.91000000000008
X12183 | -12.598 -12.598
X34690 | -12.704 -12.704
X7825 | -15.1669999999999 -15.1669999999999
X12931 | -14.8209999999999 -14.8209999999999
X10447 | -9.03899999999999 -9.03899999999999
X24371 | -18.366 -18.366
X31554 | -12.489 -12.489
X30915 | -11.787 -11.787
X40120 | -4.74499999999989 -4.74499999999989
X12196 | -19.5440000000001 -19.5440000000001
X4617 | -16.066 -16.066
X39357 | -6.11799999999994 -6.11799999999994
X40324 | -9.05600000000004 -9.05600000000004
X49209 | -8.04299999999989 -8.04299999999989
X22324 | -13.5820000000001 -13.5820000000001
X12826 | -14.278 -14.278
X30901 | -10.6669999999999 -10.6669999999999
X12841 | -0.538000000000011 -0.538000000000011
X14511 | -19.3230000000001 -19.3230000000001
X25890 | -1.76199999999994 -1.76199999999994
X27759 | -17.71 -17.71
X30416 | -6.02700000000004 -6.02700000000004
X29069 | -7.38699999999994 -7.38699999999994
X30526 | -9.97800000000007 -9.97800000000007
X51764 | -0.970000000000027 -0.970000000000027
X34911 | -3.10599999999999 -3.10599999999999
X40310 | -5.55300000000011 -5.55300000000011
X49044 | -1.74900000000002 -1.74900000000002
X41885 | -9.3420000000001 -9.3420000000001
X19896 | -8.80799999999999 -8.80799999999999
X31598 | -5.27500000000009 -5.27500000000009
X21940 | -17.3140000000001 -17.3140000000001
X14807 | -16.384 -16.384
X22358 | -1.18100000000004 -1.18100000000004
X53939 | -4.21199999999999 -4.21199999999999
X38140 | -9.24600000000009 -9.24600000000009
X32188 | -15.8030000000001 -15.8030000000001
X43282 | -6.36699999999996 -6.36699999999996
X40194 | -1.60200000000009 -1.60200000000009
X37356 | -0.411000000000058 -0.411000000000058
X14401 | -17.0640000000001 -17.0640000000001
X3116 | -18.2809999999999 -18.2809999999999
X1297 | -26.9359999999999 -26.9359999999999
X60862 | -1.35799999999995 -1.35799999999995
X29238 | -8.67100000000005 -8.67100000000005
X27796 | -15.971 -15.971
X38983 | -0.0380000000000109 -0.0380000000000109
X39194 | -8.86799999999994 -8.86799999999994
X46172 | -4.74900000000002 -4.74900000000002
X29758 | -16.059 -16.059
X28062 | -22.0239999999999 -22.0239999999999
X24646 | -7.44399999999996 -7.44399999999996
X37964 | -2.96800000000007 -2.96800000000007
X34711 | -15.2750000000001 -15.2750000000001
X22009 | -11.3109999999999 -11.3109999999999
X35438 | -17.4480000000001 -17.4480000000001
X45517 | -6.33600000000001 -6.33600000000001
X23264 | -18.3979999999999 -18.3979999999999
X42782 | -6.07500000000005 -6.07500000000005
X26969 | -18.2840000000001 -18.2840000000001
X10172 | -9.0920000000001 -9.0920000000001
X41077 | -4.673 -4.673
X20243 | -18.5920000000001 -18.5920000000001
X11048 | -5.91799999999989 -5.91799999999989
X35235 | -11.0070000000001 -11.0070000000001
X28210 | -8.72399999999993 -8.72399999999993
X21790 | -10.1189999999999 -10.1189999999999
X27730 | -4.42900000000009 -4.42900000000009
X29796 | -14.942 -14.942
X30490 | -15.5999999999999 -15.5999999999999
X26762 | -19.835 -19.835
X30216 | -13.002 -13.002
X48280 | -5.03999999999996 -5.03999999999996
X26411 | -1.73199999999997 -1.73199999999997
X37558 | -9.39300000000003 -9.39300000000003
X56081 | -7.39499999999998 -7.39499999999998
X27608 | -9.23299999999995 -9.23299999999995
X18376 | -10.547 -10.547
X12654 | -17.2090000000001 -17.2090000000001
X22867 | -23.826 -23.826
X28070 | -9.7170000000001 -9.7170000000001
X28438 | -6.30400000000009 -6.30400000000009
X46014 | -6.77199999999993 -6.77199999999993
X20583 | -9.3599999999999 -9.3599999999999
X14533 | -18.97 -18.97
X16817 | -27.4469999999999 -27.4469999999999
X16377 | -10.405 -10.405
X22077 | -19.0920000000001 -19.0920000000001
X47886 | -4.94200000000001 -4.94200000000001
X30387 | -0.796000000000049 -0.796000000000049
X35775 | -0.799999999999955 -0.799999999999955
X41677 | -1.87200000000007 -1.87200000000007
X43439 | -3.4190000000001 -3.4190000000001
X52835 | -9.97399999999993 -9.97399999999993
X48382 | -3.88200000000006 -3.88200000000006
X34865 | -0.769000000000005 -0.769000000000005
X40723 | -6.97499999999991 -6.97499999999991
X21255 | -12.0540000000001 -12.0540000000001
X19732 | -7.68599999999992 -7.68599999999992
X18241 | -19.9280000000001 -19.9280000000001
X39726 | -7.6579999999999 -7.6579999999999
X17941 | -4.58799999999997 -4.58799999999997
X8645 | -37.203 -37.203
X27467 | -14.6369999999999 -14.6369999999999
X24163 | -2.1110000000001 -2.1110000000001
X21292 | -8.625 -8.625
X16375 | -16.2819999999999 -16.2819999999999
X2326 | -26.5260000000001 -26.5260000000001
X33384 | -5.0139999999999 -5.0139999999999
X31245 | -18.269 -18.269
X35026 | -7.2059999999999 -7.2059999999999
X21450 | -10.8679999999999 -10.8679999999999
X35226 | -4.91000000000008 -4.91000000000008
X37187 | -18.6310000000001 -18.6310000000001
X37382 | -6.57300000000009 -6.57300000000009
X19920 | -10.3 -10.3
X19791 | -3.16200000000003 -3.16200000000003
X21691 | -10.3630000000001 -10.3630000000001
X19671 | -15.03 -15.03
X53529 | -7.74199999999996 -7.74199999999996
X70020 | -2.27199999999993 -2.27199999999993
X57518 | -4.02700000000004 -4.02700000000004
X41946 | -8.42200000000003 -8.42200000000003
X11041 | -17.481 -17.481
X22920 | -15.069 -15.069
X26658 | -10.067 -10.067
X25010 | -9.76299999999992 -9.76299999999992
X13714 | -26.0150000000001 -26.0150000000001
X38191 | -11.828 -11.828
X42154 | -12.3050000000001 -12.3050000000001
X12812 | -23.4960000000001 -23.4960000000001
X13602 | -20.1790000000001 -20.1790000000001
X23380 | -11.4829999999999 -11.4829999999999
X15067 | -22.9369999999999 -22.9369999999999
X23641 | -25.3589999999999 -25.3589999999999
X21188 | -6.32300000000009 -6.32300000000009
X10571 | -7.2829999999999 -7.2829999999999
X18822 | -15.5920000000001 -15.5920000000001
X54664 | -0.986000000000104 -0.986000000000104
X23631 | -6.69900000000007 -6.69900000000007
X27870 | -12.597 -12.597
X24617 | -9.61999999999989 -9.61999999999989
X31176 | -15.8810000000001 -15.8810000000001
X31042 | -25.787 -25.787
X2961 | -26.5709999999999 -26.5709999999999
X24670 | -7.34500000000003 -7.34500000000003
X37062 | -7.66100000000006 -7.66100000000006
X14208 | -19.546 -19.546
X19455 | -13.3240000000001 -13.3240000000001
X41076 | -9.82600000000002 -9.82600000000002
X24964 | -9.88000000000011 -9.88000000000011
X60918 | -4.89200000000005 -4.89200000000005
X55059 | -1.74900000000002 -1.74900000000002
X65336 | -4.06500000000005 -4.06500000000005
X50402 | -0.404999999999973 -0.404999999999973
X39734 | -10.492 -10.492
X7914 | -12.241 -12.241
X18599 | -17.0899999999999 -17.0899999999999
X42622 | -12.885 -12.885
X45289 | -4.96299999999997 -4.96299999999997
X12238 | -22.0219999999999 -22.0219999999999
X21515 | -7.53600000000006 -7.53600000000006
X34896 | -4.00999999999999 -4.00999999999999
X22628 | -6.21299999999997 -6.21299999999997
X20246 | -8.14799999999991 -8.14799999999991
X11794 | -7.44800000000009 -7.44800000000009
X5563 | -21.713 -21.713
X47662 | -1.01199999999994 -1.01199999999994
X34304 | -22.2670000000001 -22.2670000000001
X29259 | -20.5999999999999 -20.5999999999999
X3311 | -32.6420000000001 -32.6420000000001
X1420 | -28.6959999999999 -28.6959999999999
X12957 | -33.2 -33.2
X21206 | -12.7639999999999 -12.7639999999999
X39257 | -15.8679999999999 -15.8679999999999
X35593 | -3.34799999999996 -3.34799999999996
X34708 | -11.23 -11.23
X61381 | -4.3309999999999 -4.3309999999999
X36232 | -15.5419999999999 -15.5419999999999
X35526 | -3.02999999999997 -3.02999999999997
X27121 | -12.1030000000001 -12.1030000000001
X17743 | -29.7950000000001 -29.7950000000001
X25219 | -9.16599999999994 -9.16599999999994
X27275 | -11.6469999999999 -11.6469999999999
X21960 | -24.538 -24.538
X14201 | -25.606 -25.606
X27093 | -6.59500000000003 -6.59500000000003
X7172 | -5.42900000000009 -5.42900000000009
X13309 | -13.9680000000001 -13.9680000000001
X13524 | -31.029 -31.029
X16554 | -2.0809999999999 -2.0809999999999
X12671 | -19.4549999999999 -19.4549999999999
X12787 | -8.66300000000001 -8.66300000000001
X20211 | -5.12799999999993 -5.12799999999993
X21783 | -7.47900000000004 -7.47900000000004
X27768 | -9.71399999999994 -9.71399999999994
X23745 | -7.35799999999995 -7.35799999999995
X15034 | -8.75900000000001 -8.75900000000001
X17017 | -17.126 -17.126
X3051 | -19.588 -19.588
X36548 | -3.49000000000001 -3.49000000000001
X30679 | -2.71199999999999 -2.71199999999999
X36002 | -3.52299999999991 -3.52299999999991
X15688 | -11.2260000000001 -11.2260000000001
X44540 | -3.96199999999999 -3.96199999999999
X26001 | -16.4939999999999 -16.4939999999999
X19299 | -2.33699999999999 -2.33699999999999
X90 | -25.144 -25.144
X25251 | -31.126 -31.126
X19990 | -6.50299999999993 -6.50299999999993
X36456 | -0.606999999999971 -0.606999999999971
X19804 | -20.0640000000001 -20.0640000000001
X46145 | -9.31600000000003 -9.31600000000003
X53791 | -5.7170000000001 -5.7170000000001
X19730 | -4.45499999999993 -4.45499999999993
X16680 | -18.154 -18.154
X21710 | -6.93299999999999 -6.93299999999999
X45229 | -7.66499999999996 -7.66499999999996
X34962 | -4.6099999999999 -4.6099999999999
X42982 | -9.06799999999998 -9.06799999999998
X20706 | -2.25700000000006 -2.25700000000006
X14015 | -13.4590000000001 -13.4590000000001
X31000 | -2.923 -2.923
X26911 | -11.9960000000001 -11.9960000000001
X27819 | -12.6679999999999 -12.6679999999999
X29372 | -9.98299999999995 -9.98299999999995
X15369 | -29.192 -29.192
X26014 | -16.0540000000001 -16.0540000000001
X28758 | -14.396 -14.396
X46583 | -10.586 -10.586
X29868 | -18.97 -18.97
X20758 | -28.7429999999999 -28.7429999999999
X21000 | -12.1289999999999 -12.1289999999999
X28799 | -14.021 -14.021
X2878 | -18.499 -18.499
X16926 | -11.1120000000001 -11.1120000000001
X12561 | -15.049 -15.049
X14239 | -17.0640000000001 -17.0640000000001
X18616 | -26.5609999999999 -26.5609999999999
X15558 | -11.623 -11.623
X18535 | -16.9570000000001 -16.9570000000001
X34387 | -12.7950000000001 -12.7950000000001
X38261 | -14.2670000000001 -14.2670000000001
X45976 | -11.7550000000001 -11.7550000000001
X21149 | -28.625 -28.625
X43877 | -12.146 -12.146
X48508 | -3.76199999999994 -3.76199999999994
X27746 | -17.3019999999999 -17.3019999999999
X21721 | -12.162 -12.162
X47163 | -5.66100000000006 -5.66100000000006
X40116 | -5.37400000000002 -5.37400000000002
X40293 | -8.21800000000007 -8.21800000000007
X30761 | -6.0619999999999 -6.0619999999999
X11075 | -7.69100000000003 -7.69100000000003
X19694 | -19.365 -19.365
X73898 | -1.33600000000001 -1.33600000000001
X52509 | -5.875 -5.875
X36341 | -20.7539999999999 -20.7539999999999
X14610 | -16.2660000000001 -16.2660000000001
X18524 | -6.95100000000002 -6.95100000000002
X21302 | -6.10799999999995 -6.10799999999995
X1208 | -22.972 -22.972
X27777 | -12.8340000000001 -12.8340000000001
X35140 | -4.89400000000001 -4.89400000000001
X26154 | -11.777 -11.777
X13934 | -22.847 -22.847
X30897 | -11.7170000000001 -11.7170000000001
X25318 | -10.123 -10.123
X3910 | -11.7760000000001 -11.7760000000001
X40889 | -12.088 -12.088
X32698 | -17.46 -17.46
X36018 | -7.83300000000008 -7.83300000000008
X37072 | -19.5809999999999 -19.5809999999999
X20859 | -7.24499999999989 -7.24499999999989
X46987 | -6.38400000000001 -6.38400000000001
X25608 | -2.346 -2.346
X49541 | -2.62799999999993 -2.62799999999993
X27839 | -5.38599999999997 -5.38599999999997
X65773 | -2.76700000000005 -2.76700000000005
X39855 | -2.91000000000008 -2.91000000000008
X19717 | -21.519 -21.519
X25246 | -11.05 -11.05
X21632 | -6.89699999999993 -6.89699999999993
X29520 | -9.77399999999989 -9.77399999999989
X35025 | -13.9970000000001 -13.9970000000001
X17235 | -14.134 -14.134
X25065 | -5.43599999999992 -5.43599999999992
X53161 | -3.87300000000005 -3.87300000000005
X17825 | -4.30199999999991 -4.30199999999991
X19142 | -2.44200000000001 -2.44200000000001
X21439 | -24.2280000000001 -24.2280000000001
X20059 | -9.80400000000009 -9.80400000000009
X37458 | -0.777000000000044 -0.777000000000044
X30487 | -4.07500000000005 -4.07500000000005
X38234 | -3.88200000000006 -3.88200000000006
X18112 | -9.24900000000002 -9.24900000000002
X23432 | -9.85100000000011 -9.85100000000011
X21500 | -18.164 -18.164
X31060 | -19.008 -19.008
X37068 | -8.17499999999995 -8.17499999999995
X581 | -30.5889999999999 -30.5889999999999
X24930 | -12.1400000000001 -12.1400000000001
X30287 | -9.06099999999992 -9.06099999999992
X30032 | -8.92399999999998 -8.92399999999998
X47562 | -7.54099999999994 -7.54099999999994
X15833 | -17.422 -17.422
X13040 | -20.8800000000001 -20.8800000000001
X20163 | -20.133 -20.133
X31951 | -3.15499999999997 -3.15499999999997
X21717 | -5.00299999999993 -5.00299999999993
X51400 | -8.00099999999998 -8.00099999999998
X58692 | -3.14799999999991 -3.14799999999991
X44748 | -5.43499999999995 -5.43499999999995
X30276 | -4.69900000000007 -4.69900000000007
X16812 | -10.9449999999999 -10.9449999999999
X25898 | -3.2360000000001 -3.2360000000001
X22406 | -3.25600000000009 -3.25600000000009
X31737 | -9.93000000000006 -9.93000000000006
X4740 | -16.04 -16.04
X35144 | -8.14300000000003 -8.14300000000003
X55858 | -5.36999999999989 -5.36999999999989
X20724 | -6.34300000000007 -6.34300000000007
X42758 | -17.6890000000001 -17.6890000000001
X42137 | -4.30500000000006 -4.30500000000006
X21543 | -10.0260000000001 -10.0260000000001
X12039 | -5.73000000000002 -5.73000000000002
X33292 | -10.231 -10.231
X28222 | -13.175 -13.175
X13422 | -6.44699999999989 -6.44699999999989
X11503 | -16.3979999999999 -16.3979999999999
X29404 | -5.81400000000008 -5.81400000000008
X30166 | -21.123 -21.123
X36220 | -11.297 -11.297
X11415 | -19.471 -19.471
X34345 | -0.93100000000004 -0.93100000000004
X26384 | -15.9670000000001 -15.9670000000001
X38856 | -18.7429999999999 -18.7429999999999
X20403 | -25.7429999999999 -25.7429999999999
X24496 | -6.90699999999993 -6.90699999999993
X23039 | -16.729 -16.729
X11821 | -30.8530000000001 -30.8530000000001
X49616 | -4.08799999999997 -4.08799999999997
X33904 | -8.96000000000004 -8.96000000000004
X40579 | -12.3920000000001 -12.3920000000001
X17386 | -40.3330000000001 -40.3330000000001
X32323 | -15.3140000000001 -15.3140000000001
X32746 | -5.65499999999997 -5.65499999999997
X33829 | -15.989 -15.989
X29436 | -21.9880000000001 -21.9880000000001
X49085 | -10.5930000000001 -10.5930000000001
X12278 | -16.2619999999999 -16.2619999999999
X20517 | -7.19599999999991 -7.19599999999991
X10148 | -29.5229999999999 -29.5229999999999
X28167 | -16.5630000000001 -16.5630000000001
X30321 | -14.5989999999999 -14.5989999999999
X38371 | -12.777 -12.777
X34992 | -11.972 -11.972
X19064 | -2.54600000000005 -2.54600000000005
X20316 | -27.383 -27.383
X26283 | -16.7370000000001 -16.7370000000001
X15638 | -16.288 -16.288
X23016 | -16.2090000000001 -16.2090000000001
X22626 | -32.856 -32.856
X20217 | -25.5530000000001 -25.5530000000001
X30664 | -12.864 -12.864
X33629 | -19.6769999999999 -19.6769999999999
X2248 | -29.4369999999999 -29.4369999999999
X32686 | -1.80099999999993 -1.80099999999993
X34013 | -11.0619999999999 -11.0619999999999
X35157 | -5.65499999999997 -5.65499999999997
X29888 | -12.4100000000001 -12.4100000000001
X47514 | -9.35599999999999 -9.35599999999999
X30545 | -2.8610000000001 -2.8610000000001
X26846 | -10.1130000000001 -10.1130000000001
X28024 | -18.2070000000001 -18.2070000000001
X23911 | -15.0909999999999 -15.0909999999999
X2424 | -16.99 -16.99
X35512 | -1.35699999999997 -1.35699999999997
X16355 | -13.335 -13.335
X39110 | -2.06700000000001 -2.06700000000001
X28633 | -9.22299999999996 -9.22299999999996
X37569 | -10.413 -10.413
X36365 | -9.92800000000011 -9.92800000000011
X34720 | -13.0519999999999 -13.0519999999999
X32804 | -13.355 -13.355
X41715 | -12.607 -12.607
X13253 | -12.1220000000001 -12.1220000000001
X30054 | -2.27600000000007 -2.27600000000007
X36227 | -2.31600000000003 -2.31600000000003
X44564 | -2.32600000000002 -2.32600000000002
X31064 | -0.52800000000002 -0.52800000000002
X21703 | -16.047 -16.047
X10391 | -29.076 -29.076
X28460 | -6.55300000000011 -6.55300000000011
X49781 | -3.21399999999994 -3.21399999999994
X19577 | -15.3019999999999 -15.3019999999999
X22087 | -15.116 -15.116
X18045 | -14.184 -14.184
X18940 | -13.4190000000001 -13.4190000000001
X3101 | -6.0619999999999 -6.0619999999999
X14006 | -10.6099999999999 -10.6099999999999
X34764 | -7.11999999999989 -7.11999999999989
X20594 | -4.51999999999998 -4.51999999999998
X43659 | -0.828999999999951 -0.828999999999951
X30199 | -14.79 -14.79
X46139 | -2.26199999999994 -2.26199999999994
X25131 | -1.44299999999998 -1.44299999999998
X47838 | -2.27099999999996 -2.27099999999996
X44518 | -5.36599999999999 -5.36599999999999
X42512 | -12.3630000000001 -12.3630000000001
X7930 | -40.135 -40.135
X18909 | -20.317 -20.317
X29030 | -14.875 -14.875
X52681 | -12.7170000000001 -12.7170000000001
X25247 | -14.979 -14.979
X39730 | -8.03099999999995 -8.03099999999995
X31007 | -7.3130000000001 -7.3130000000001
X63611 | -2.19399999999996 -2.19399999999996
X22064 | -21.748 -21.748
X11187 | -4.82999999999993 -4.82999999999993
X48735 | -9.9670000000001 -9.9670000000001
X17234 | -18.3520000000001 -18.3520000000001
X27361 | -12.376 -12.376
X28545 | -25.1300000000001 -25.1300000000001
X59269 | -4.01900000000001 -4.01900000000001
X37103 | -8.07099999999991 -8.07099999999991
X36859 | -6.68399999999997 -6.68399999999997
X31430 | -11.242 -11.242
X48268 | -3.35699999999997 -3.35699999999997
X30789 | -0.654999999999973 -0.654999999999973
X38331 | -9.12200000000007 -9.12200000000007
X28796 | -4.40599999999995 -4.40599999999995
X177 | -6.12899999999991 -6.12899999999991
X48201 | -0.424999999999955 -0.424999999999955
X19424 | -5.74399999999991 -5.74399999999991
X52311 | -5.04500000000007 -5.04500000000007
X46114 | -2.32199999999989 -2.32199999999989
X15540 | -13.6510000000001 -13.6510000000001
X15286 | -10.7249999999999 -10.7249999999999
X13221 | -21.2850000000001 -21.2850000000001
X44770 | -7.13000000000011 -7.13000000000011
X38600 | -1.23399999999992 -1.23399999999992
X34216 | -8.34699999999998 -8.34699999999998
X16509 | -16.6990000000001 -16.6990000000001
X18823 | -4.43299999999999 -4.43299999999999
X49924 | -9.05300000000011 -9.05300000000011
X49434 | -4.61699999999996 -4.61699999999996
X35671 | -1.827 -1.827
X37738 | -11.6500000000001 -11.6500000000001
X55803 | -6.92800000000011 -6.92800000000011
X1894 | -6.64599999999996 -6.64599999999996
X23884 | -9.07799999999997 -9.07799999999997
X39872 | -11.0150000000001 -11.0150000000001
X17729 | -23.3030000000001 -23.3030000000001
X17203 | -2.13599999999997 -2.13599999999997
X13192 | -20.1890000000001 -20.1890000000001
X15489 | -34.866 -34.866
X14750 | -23.74 -23.74
X50346 | -11.326 -11.326
X34188 | -16.173 -16.173
X13708 | -13.77 -13.77
X34250 | -11.7380000000001 -11.7380000000001
X27079 | -10.337 -10.337
X45377 | -8.654 -8.654
X33066 | -6.53800000000001 -6.53800000000001
X28022 | -11.538 -11.538
X20534 | -9.91699999999992 -9.91699999999992
X49993 | -3.5150000000001 -3.5150000000001
X40749 | -11.28 -11.28
X14458 | -4.82099999999991 -4.82099999999991
X32851 | -12.0139999999999 -12.0139999999999
X10589 | -3.96599999999989 -3.96599999999989
X35414 | -2.89899999999989 -2.89899999999989
X28549 | -4.27700000000004 -4.27700000000004
X1483 | -24.8920000000001 -24.8920000000001
X31246 | -27.0070000000001 -27.0070000000001
X29208 | -3.68000000000006 -3.68000000000006
X25680 | -11.0419999999999 -11.0419999999999
X21726 | -24.3900000000001 -24.3900000000001
X10113 | -21.498 -21.498
X934 | -35.252 -35.252
X46096 | -12.8499999999999 -12.8499999999999
X10626 | -21.3420000000001 -21.3420000000001
X42963 | -14.3979999999999 -14.3979999999999
X21286 | -13.154 -13.154
X20345 | -15.5830000000001 -15.5830000000001
X13816 | -16.0129999999999 -16.0129999999999
X2922 | -28.336 -28.336
X35253 | -11.8440000000001 -11.8440000000001
X25026 | -8.84799999999996 -8.84799999999996
X11775 | -21.7049999999999 -21.7049999999999
X42339 | -8.10400000000004 -8.10400000000004
X38653 | -16.8630000000001 -16.8630000000001
X31822 | -15.3520000000001 -15.3520000000001
X12639 | -16.8779999999999 -16.8779999999999
X19862 | -16.893 -16.893
X22613 | -20.896 -20.896
X14665 | -20.6610000000001 -20.6610000000001
X23081 | -12.6279999999999 -12.6279999999999
X45397 | -3.15699999999993 -3.15699999999993
X51091 | -1.48000000000002 -1.48000000000002
X19106 | -7.68499999999995 -7.68499999999995
X26027 | -10.5899999999999 -10.5899999999999
X20209 | -9.25299999999993 -9.25299999999993
X45651 | -6.75199999999995 -6.75199999999995
X24270 | -0.670000000000073 -0.670000000000073
X58730 | -7.12599999999998 -7.12599999999998
X39012 | -1.52600000000007 -1.52600000000007
X33577 | -5.06700000000001 -5.06700000000001
X11860 | -0.517000000000053 -0.517000000000053
X32712 | -1.50600000000009 -1.50600000000009
X13066 | -17.2 -17.2
X43317 | -5.09500000000003 -5.09500000000003
X36267 | -3.3130000000001 -3.3130000000001
X26637 | -20.0419999999999 -20.0419999999999
X41330 | -12.3209999999999 -12.3209999999999
