X4595 | -0.717002352001202 -0.717002352001202
X5681 | -1.4650529748761 -1.4650529748761
X11683 | -1.6960085376632 -1.6960085376632
X7871 | -0.216708753956503 -0.216708753956503
X4011 | -1.2086015394889 -1.2086015394889
X9877 | -2.8761978861876 -2.8761978861876
X6079 | -0.3992049742956 -0.3992049742956
X10327 | -0.820124393329102 -0.820124393329102
X3498 | -2.94475824642 -2.94475824642
X10019 | -2.7823094290216 -2.7823094290216
X4885 | -0.7461658227258 -0.7461658227258
X8809 | -2.1244713566266 -2.1244713566266
X4827 | -1.6134566527326 -1.6134566527326
X5152 | -1.1720790204127 -1.1720790204127
X11862 | -0.552159062353901 -0.552159062353901
X8308 | -2.3410826025065 -2.3410826025065
X1735 | -2.8952085147612 -2.8952085147612
X10884 | -2.1458341882099 -2.1458341882099
X6979 | -2.9574780003168 -2.9574780003168
X6419 | -0.745226961560604 -0.745226961560604
X12128 | -0.866646661190401 -0.866646661190401
X1807 | -0.199192239437302 -0.199192239437302
X11495 | -0.368119332706598 -0.368119332706598
X10858 | -0.640036977594804 -0.640036977594804
X1512 | -1.2517688297667 -1.2517688297667
X11897 | -0.327454954152998 -0.327454954152998
X5823 | -0.7743259964045 -0.7743259964045
X3575 | -2.1376258889214 -2.1376258889214
X11322 | -2.459645871073 -2.459645871073
X10875 | -0.746857434511199 -0.746857434511199
X1409 | -2.4818010802847 -2.4818010802847
X3846 | -2.5075496581849 -2.5075496581849
X11353 | -2.5355559575837 -2.5355559575837
X11073 | -0.901622216915705 -0.901622216915705
X11801 | -0.359419009415504 -0.359419009415504
X9011 | -0.777123178588305 -0.777123178588305
X7660 | -2.4350633947179 -2.4350633947179
X9973 | -0.691141841467498 -0.691141841467498
X9660 | -2.8516185223125 -2.8516185223125
X11490 | -1.0341870174744 -1.0341870174744
X3959 | -2.5423128856346 -2.5423128856346
X3958 | -1.9269656182733 -1.9269656182733
X6574 | -2.0492825747934 -2.0492825747934
X3692 | -2.88029226847 -2.88029226847
X5347 | -2.6686496010516 -2.6686496010516
X1125 | -0.109750701813098 -0.109750701813098
X5400 | -0.452369678998402 -0.452369678998402
X10205 | -1.4838045006618 -1.4838045006618
X3107 | -0.812430693302304 -0.812430693302304
X1071 | -2.4196030064486 -2.4196030064486
X6275 | -0.293404566356898 -0.293404566356898
X8304 | -1.3367555681616 -1.3367555681616
X10631 | -1.1486247098074 -1.1486247098074
X3537 | -1.3314390820451 -1.3314390820451
X10658 | -1.8003874460701 -1.8003874460701
X7865 | -2.2463343632408 -2.2463343632408
X6297 | -2.1860659900122 -2.1860659900122
X4312 | -0.1866218573414 -0.1866218573414
X4736 | -1.3967742018868 -1.3967742018868
X11304 | -0.744065996026698 -0.744065996026698
X10410 | -0.775080903433299 -0.775080903433299
X4147 | -1.0959627586417 -1.0959627586417
X9121 | -1.1825565844775 -1.1825565844775
X8513 | -2.3845986924135 -2.3845986924135
X10566 | -0.596782840322703 -0.596782840322703
X1768 | -1.1005762419664 -1.1005762419664
X10801 | -0.9471746440977 -0.9471746440977
X969 | -2.8102192988154 -2.8102192988154
X10694 | -1.1529991684948 -1.1529991684948
